region,round,scope,source_url,source_sha256,source_file,source_table_index,source_row_index,question_id,question,question_path_json,table_variant,rank,points,item,option,count,count_unit,percentage,official_percentage,additional_official_percentages_json,percentage_basis,denominator,denominator_unit,denominator_basis,denominator_candidate_min,denominator_candidate_max,raw_cells_json
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,6,8,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄スペルプラクティス取得枚数 - 有効回答数：2504人""]",table_6,,,■永夜抄スペルプラクティス取得枚数 - 有効回答数：2504人,208～216,185,人,7.39,7.39,,official,2504,人,explicit_official_heading,,,"[""208～216"",""185人"",""7.39%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,6,9,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄スペルプラクティス取得枚数 - 有効回答数：2504人""]",table_6,,,■永夜抄スペルプラクティス取得枚数 - 有効回答数：2504人,216～221,190,人,7.59,7.59,,official,2504,人,explicit_official_heading,,,"[""216～221"",""190人"",""7.59%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,6,10,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄スペルプラクティス取得枚数 - 有効回答数：2504人""]",table_6,,,■永夜抄スペルプラクティス取得枚数 - 有効回答数：2504人,222,210,人,8.41,8.41,,official,2504,人,explicit_official_heading,,,"[""222"",""210人"",""8.41%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,0,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,0,223,人,8.87,8.87,,official,2515,人,explicit_official_heading,,,"[""0"",""223人"",""8.87%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,1,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,1,152,人,6.04,6.04,,official,2515,人,explicit_official_heading,,,"[""1"",""152人"",""6.04%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,2,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,2,142,人,5.65,5.65,,official,2515,人,explicit_official_heading,,,"[""2"",""142人"",""5.65%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,3,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,3,176,人,7,7,,official,2515,人,explicit_official_heading,,,"[""3"",""176人"",""7.00%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,4,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,4,178,人,7.08,7.08,,official,2515,人,explicit_official_heading,,,"[""4"",""178人"",""7.08%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,5,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,5,162,人,6.44,6.44,,official,2515,人,explicit_official_heading,,,"[""5"",""162人"",""6.44%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,6,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,6,127,人,5.05,5.05,,official,2515,人,explicit_official_heading,,,"[""6"",""127人"",""5.05%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,7,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,7,133,人,5.29,5.29,,official,2515,人,explicit_official_heading,,,"[""7"",""133人"",""5.29%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,8,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,8,96,人,3.82,3.82,,official,2515,人,explicit_official_heading,,,"[""8"",""96人"",""3.82%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,9,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,9,73,人,2.9,2.9,,official,2515,人,explicit_official_heading,,,"[""9"",""73人"",""2.90%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,10,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,10,93,人,3.7,3.7,,official,2515,人,explicit_official_heading,,,"[""10"",""93人"",""3.70%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,11,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,11,73,人,2.9,2.9,,official,2515,人,explicit_official_heading,,,"[""11"",""73人"",""2.90%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,12,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,12,78,人,3.1,3.1,,official,2515,人,explicit_official_heading,,,"[""12"",""78人"",""3.10%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,13,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,13,92,人,3.66,3.66,,official,2515,人,explicit_official_heading,,,"[""13"",""92人"",""3.66%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,14,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,14,77,人,3.06,3.06,,official,2515,人,explicit_official_heading,,,"[""14"",""77人"",""3.06%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,15,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,15,122,人,4.85,4.85,,official,2515,人,explicit_official_heading,,,"[""15"",""122人"",""4.85%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,16,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,16,144,人,5.73,5.73,,official,2515,人,explicit_official_heading,,,"[""16"",""144人"",""5.73%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,7,17,jp3:q:7915609e6bef,１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）,"[""投票者アンケート結果"",""１．ノーコンティニューでクリアできた難易度 （EASY～LUNAの中から最大のもの１つとEXTRAのクリア有無。初期残機数・ルート問わず）"",""■永夜抄ラストワード取得枚数 - 有効回答数：2515人""]",table_7,,,■永夜抄ラストワード取得枚数 - 有効回答数：2515人,17,374,人,14.87,14.87,,official,2515,人,explicit_official_heading,,,"[""17"",""374人"",""14.87%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,8,0,jp3:q:e7f0ea025c9b,２．メインで使用しているキャラ,"[""投票者アンケート結果"",""２．メインで使用しているキャラ"",""■紅魔郷 - 有効回答数：2885人""]",table_8,,,■紅魔郷 - 有効回答数：2885人,霊夢 (霊),652,人,22.6,22.6,,official,2885,人,explicit_official_heading,,,"[""霊夢 (霊)"",""652人"",""22.60%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,8,1,jp3:q:e7f0ea025c9b,２．メインで使用しているキャラ,"[""投票者アンケート結果"",""２．メインで使用しているキャラ"",""■紅魔郷 - 有効回答数：2885人""]",table_8,,,■紅魔郷 - 有効回答数：2885人,霊夢 (夢),641,人,22.22,22.22,,official,2885,人,explicit_official_heading,,,"[""霊夢 (夢)"",""641人"",""22.22%"",""""]"
jp,3,overall_questionnaire,http://thwiki.info/th/vote3/result_anq.html,da99fc8a9a085e8d15450782a78952de6f2f520100532ed21fa95a5c6c16abdb,data_raw/jp_official_legacy/round_03/questionnaire/result_anq.html.tables.json,8,2,jp3:q:e7f0ea025c9b,２．メインで使用しているキャラ,"[""投票者アンケート結果"",""２．メインで使用しているキャラ"",""■紅魔郷 - 有効回答数：2885人""]",table_8,,,■紅魔郷 - 有効回答数：2885人,魔理沙 (魔),604,人,20.94,20.94,,official,2885,人,explicit_official_heading,,,"[""魔理沙 (魔)"",""604人"",""20.94%"",""""]"
