region,round,round_label,category,entity_id,canonical_name,name_jp,name_cn,rank,equal_rank,old_2_1_rank,points,old_2_1_points,primary_count,secondary_count,other_count,selection_count,ballots,primary_rate,secondary_rate,top2_rate,selection_rate,male_rate,female_rate,other_gender_rate,under20_rate,overall_male_rate,overall_female_rate,overall_other_gender_rate,equal_rank_change,source_type
cn,5,CN5,character,28,米斯蒂娅萝蕾拉,ミスティア・ローレライ,米斯蒂娅·萝蕾拉,62,62,,178.0,,25.0,,128.0,153.0,7296,0.16339869281045752,,,0.020970394736842105,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,14,橙,橙,橙,64,64,,165.0,,14.0,,137.0,151.0,7296,0.09271523178807947,,,0.02069627192982456,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,100,赫卡提亚拉碧斯拉祖利,ヘカーティア・ラピスラズリ,赫卡提亚·拉碧斯拉祖利,65,65,,156.0,,6.0,,144.0,150.0,7296,0.04,,,0.02055921052631579,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,76,二岩猯藏,二ッ岩 マミゾウ,二岩猯藏,66,66,,150.0,,11.0,,128.0,139.0,7296,0.07913669064748201,,,0.0190515350877193,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,46,八坂神奈子,八坂 神奈子,八坂神奈子,67,67,,149.0,,14.0,,121.0,135.0,7296,0.1037037037037037,,,0.01850328947368421,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,12,冴月麟,C62サークルカットの娘,冴月麟,68,68,,141.0,,12.0,,117.0,129.0,7296,0.09302325581395349,,,0.01768092105263158,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,53,星熊勇仪,星熊 勇儀,星熊勇仪,69,69,,138.0,,16.0,,106.0,122.0,7296,0.13114754098360656,,,0.016721491228070175,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,102,魅魔,魅魔,魅魔,70,70,,121.0,,8.0,,105.0,113.0,7296,0.07079646017699115,,,0.015487938596491228,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,62,村纱水蜜,村紗 水蜜,村纱水蜜,71,71,,125.0,,13.0,,99.0,112.0,7296,0.11607142857142858,,,0.015350877192982455,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,80,赤蛮奇,赤蛮奇,赤蛮奇,72,72,,119.0,,10.0,,99.0,109.0,7296,0.09174311926605505,,,0.01493969298245614,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,69,姬海棠果,姫海棠 はたて,姬海棠果,73,73,,118.0,,10.0,,98.0,108.0,7296,0.09259259259259259,,,0.014802631578947368,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,16,莉莉霍瓦特（莉莉白）,リリーホワイト,莉莉霍瓦特（莉莉白）,74,74,,111.0,,11.0,,89.0,100.0,7296,0.11,,,0.013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,81,今泉影狼,今泉 影狼,今泉影狼,75,75,,104.0,,8.0,,88.0,96.0,7296,0.08333333333333333,,,0.013157894736842105,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,73,苏我屠自古,蘇我 屠自古,苏我屠自古,76,76,,93.0,,7.0,,79.0,86.0,7296,0.08139534883720931,,,0.011787280701754386,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,178,占卜师（易者）,,占卜师（易者）,77,77,,88.0,,5.0,,78.0,83.0,7296,0.060240963855421686,,,0.01137609649122807,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,143,绵月依姬,綿月 依姫,绵月依姬,78,78,,92.0,,14.0,,64.0,78.0,7296,0.1794871794871795,,,0.01069078947368421,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,40,秋静叶,秋 静葉,秋静叶,79,79,,83.0,,6.0,,71.0,77.0,7296,0.07792207792207792,,,0.010553728070175438,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,193,长相酷似周杰伦的参拜客,,长相酷似周杰伦的参拜客,80,80,,76.0,,2.0,,72.0,74.0,7296,0.02702702702702703,,,0.010142543859649123,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,36,梅蒂欣梅兰可莉,メディスン・メランコリー,梅蒂欣·梅兰可莉,81,81,,75.0,,6.0,,63.0,69.0,7296,0.08695652173913043,,,0.009457236842105263,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,13,蕾蒂霍瓦特洛克,レティ・ホワイトロック,蕾蒂·霍瓦特洛克,82,82,,66.0,,4.0,,58.0,62.0,7296,0.06451612903225806,,,0.00849780701754386,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,70,幽谷响子,幽谷 響子,幽谷响子,83,83,,62.0,,1.0,,60.0,61.0,7296,0.01639344262295082,,,0.008360745614035088,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,41,秋穰子,秋 穣子,秋穰子,83,83,,64.0,,3.0,,58.0,61.0,7296,0.04918032786885246,,,0.008360745614035088,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,58,娜兹玲,ナズーリン,娜兹玲,85,85,,63.0,,4.0,,55.0,59.0,7296,0.06779661016949153,,,0.008086622807017545,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,71,宫古芳香,宮古 芳香,宫古芳香,85,85,,64.0,,5.0,,54.0,59.0,7296,0.0847457627118644,,,0.008086622807017545,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,179,毛玉,毛玉,毛玉,87,87,,61.0,,3.0,,55.0,58.0,7296,0.05172413793103448,,,0.007949561403508772,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,82,九十九弁弁,九十九 弁々,九十九弁弁,88,88,,61.0,,4.0,,53.0,57.0,7296,0.07017543859649122,,,0.0078125,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,140,露娜切露德,ルナチャイルド,露娜切露德,88,88,,61.0,,4.0,,53.0,57.0,7296,0.07017543859649122,,,0.0078125,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,141,斯塔萨菲雅,スターサファイア,斯塔萨菲雅,90,90,,58.0,,6.0,,46.0,52.0,7296,0.11538461538461539,,,0.00712719298245614,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,94,清兰,清蘭,清兰,91,91,,52.0,,3.0,,46.0,49.0,7296,0.061224489795918366,,,0.006716008771929825,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,183,人偶（含上海人偶、哥利亚人偶）,,人偶（含上海人偶、哥利亚人偶）,92,92,,55.0,,7.0,,41.0,48.0,7296,0.14583333333333334,,,0.006578947368421052,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,127,幻月,幻月,幻月,93,93,,50.0,,7.0,,36.0,43.0,7296,0.16279069767441862,,,0.005893640350877193,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,27,莉格露奈特巴格,リグル・ナイトバグ,莉格露·奈特巴格,94,94,,47.0,,5.0,,37.0,42.0,7296,0.11904761904761904,,,0.005756578947368421,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,17,露娜萨普莉兹姆利巴,ルナサ・プリズムリバー,露娜萨·普莉兹姆利巴,94,94,,44.0,,2.0,,40.0,42.0,7296,0.047619047619047616,,,0.005756578947368421,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,61,云居一轮,雲居 一輪,云居一轮,96,96,,46.0,,5.0,,36.0,41.0,7296,0.12195121951219512,,,0.005619517543859649,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,63,寅丸星,寅丸 星,寅丸星,96,96,,45.0,,4.0,,37.0,41.0,7296,0.0975609756097561,,,0.005619517543859649,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,79,若鹭姬,わかさぎ姫,若鹭姬,96,96,,46.0,,5.0,,36.0,41.0,7296,0.12195121951219512,,,0.005619517543859649,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,115,卡娜安娜贝拉尔,カナ・アナベラル,卡娜·安娜贝拉尔,99,99,,43.0,,4.0,,35.0,39.0,7296,0.10256410256410256,,,0.005345394736842105,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,95,铃瑚,鈴瑚,铃瑚,99,99,,40.0,,1.0,,38.0,39.0,7296,0.02564102564102564,,,0.005345394736842105,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,24,魂魄妖忌,魂魄 妖忌,魂魄妖忌,99,99,,39.0,,0.0,,39.0,39.0,7296,0.0,,,0.005345394736842105,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,138,无名的读书妖怪（朱鹭子）,名無しの本読み妖怪,无名的读书妖怪（朱鹭子）,102,102,,39.0,,2.0,,35.0,37.0,7296,0.05405405405405406,,,0.0050712719298245616,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,142,绵月丰姬,綿月 豊姫,绵月丰姬,102,102,,37.0,,0.0,,37.0,37.0,7296,0.0,,,0.0050712719298245616,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,139,桑尼米尔克,サニーミルク,桑尼米尔克,104,104,,39.0,,3.0,,33.0,36.0,7296,0.08333333333333333,,,0.004934210526315789,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,83,九十九八桥,九十九 八橋,九十九八桥,105,105,,29.0,,1.0,,27.0,28.0,7296,0.03571428571428571,,,0.003837719298245614,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,18,梅露兰普莉兹姆利巴,メルラン・プリズムリバー,梅露兰·普莉兹姆利巴,106,106,,25.0,,1.0,,23.0,24.0,7296,0.041666666666666664,,,0.003289473684210526,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,19,莉莉卡普莉兹姆利巴,リリカ・プリズムリバー,莉莉卡·普莉兹姆利巴,107,107,,24.0,,2.0,,20.0,22.0,7296,0.09090909090909091,,,0.0030153508771929823,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,113,爱莲,エレン,爱莲,108,108,,22.0,,2.0,,18.0,20.0,7296,0.1,,,0.0027412280701754384,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,107,萨丽爱尔,サリエル,萨丽爱尔,108,108,,23.0,,3.0,,17.0,20.0,7296,0.15,,,0.0027412280701754384,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,25,蕾拉普莉兹姆利巴,レイラ・プリズムリバー,蕾拉·普莉兹姆利巴,110,110,,20.0,,1.0,,18.0,19.0,7296,0.05263157894736842,,,0.0026041666666666665,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,66,命莲,命蓮,命莲,111,111,,17.0,,0.0,,17.0,17.0,7296,0.0,,,0.0023300438596491227,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,108,玄爷,玄爺,玄爷,111,111,,17.0,,0.0,,17.0,17.0,7296,0.0,,,0.0023300438596491227,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,125,艾丽,エリー,艾丽,111,111,,18.0,,1.0,,16.0,17.0,7296,0.058823529411764705,,,0.0023300438596491227,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,124,胡桃,くるみ,胡桃,114,114,,18.0,,2.0,,14.0,16.0,7296,0.125,,,0.0021929824561403508,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,147,龙神,,龙神,115,115,,15.0,,0.0,,15.0,15.0,7296,0.0,,,0.002055921052631579,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,67,大鲶鱼,大ナマズ,大鲶鱼,116,116,,16.0,,2.0,,12.0,14.0,7296,0.14285714285714285,,,0.001918859649122807,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,50,琪斯美,キスメ,琪斯美,116,116,,16.0,,2.0,,12.0,14.0,7296,0.14285714285714285,,,0.001918859649122807,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,51,黑谷山女,黒谷 ヤマメ,黑谷山女,116,116,,17.0,,3.0,,11.0,14.0,7296,0.21428571428571427,,,0.001918859649122807,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,60,云山,雲山,云山,119,119,,13.0,,1.0,,11.0,12.0,7296,0.08333333333333333,,,0.001644736842105263,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,117,北白河千百合,北白河 ちゆり,北白河千百合,119,119,,12.0,,0.0,,12.0,12.0,7296,0.0,,,0.001644736842105263,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,132,梦子,夢子,梦子,119,119,,13.0,,1.0,,11.0,12.0,7296,0.08333333333333333,,,0.001644736842105263,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,126,梦月,夢月,梦月,119,119,,12.0,,0.0,,12.0,12.0,7296,0.0,,,0.001644736842105263,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,104,矜羯罗,コンガラ,矜羯罗,119,119,,14.0,,2.0,,10.0,12.0,7296,0.16666666666666666,,,0.001644736842105263,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,114,小兔姬,小兎姫,小兔姬,124,124,,11.0,,0.0,,11.0,11.0,7296,0.0,,,0.0015076754385964911,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,109,里香,里香,里香,124,124,,11.0,,0.0,,11.0,11.0,7296,0.0,,,0.0015076754385964911,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,144,reisen,,Reisen,126,126,,10.0,,0.0,,10.0,10.0,7296,0.0,,,0.0013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,180,妖精（含持花妖精，僵尸妖精）,,妖精（含持花妖精，僵尸妖精）,126,126,,11.0,,1.0,,9.0,10.0,7296,0.1,,,0.0013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,68,非想天则,,非想天则,126,126,,11.0,,1.0,,9.0,10.0,7296,0.1,,,0.0013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,156,岩笠,岩笠,岩笠,129,129,,10.0,,1.0,,8.0,9.0,7296,0.1111111111111111,,,0.0012335526315789473,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,110,明罗,明羅,明罗,129,129,,9.0,,0.0,,9.0,9.0,7296,0.0,,,0.0012335526315789473,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,116,朝仓理香子,朝倉 理香子,朝仓理香子,129,129,,10.0,,1.0,,8.0,9.0,7296,0.1111111111111111,,,0.0012335526315789473,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,106,依莉斯,エリス,依莉斯,132,132,,8.0,,0.0,,8.0,8.0,7296,0.0,,,0.0010964912280701754,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,191,stg作品中没有名称的角色,,STG作品中没有名称的角色,133,133,,7.0,,0.0,,7.0,7.0,7296,0.0,,,0.0009594298245614035,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,181,ufo,,UFO,133,133,,8.0,,1.0,,6.0,7.0,7296,0.14285714285714285,,,0.0009594298245614035,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,159,求闻史纪中的受访人群,,求闻史纪中的受访人群,133,133,,7.0,,0.0,,7.0,7.0,7296,0.0,,,0.0009594298245614035,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,131,舞,マイ,舞,133,133,,7.0,,0.0,,7.0,7.0,7296,0.0,,,0.0009594298245614035,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,129,露易兹,ルイズ,露易兹,133,133,,8.0,,1.0,,6.0,7.0,7296,0.14285714285714285,,,0.0009594298245614035,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,119,咪咪号,ミミちゃん,咪咪号,138,138,,7.0,,1.0,,5.0,6.0,7296,0.16666666666666666,,,0.0008223684210526315,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,185,阴阳玉,,阴阳玉,138,138,,6.0,,0.0,,6.0,6.0,7296,0.0,,,0.0008223684210526315,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,199,妖怪兔,,妖怪兔,140,140,,5.0,,0.0,,5.0,5.0,7296,0.0,,,0.0006853070175438596,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,190,座敷童子,座敷童,座敷童子,140,140,,5.0,,0.0,,5.0,5.0,7296,0.0,,,0.0006853070175438596,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,187,河童（含山童）,河童（山童含む）,河童（含山童）,140,140,,6.0,,1.0,,4.0,5.0,7296,0.2,,,0.0006853070175438596,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,120,留琴,るーこと,留琴,140,140,,5.0,,0.0,,5.0,5.0,7296,0.0,,,0.0006853070175438596,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,192,酒吧老板,,酒吧老板,140,140,,5.0,,0.0,,5.0,5.0,7296,0.0,,,0.0006853070175438596,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,93,尼西号,,尼西号,145,145,,4.0,,0.0,,4.0,4.0,7296,0.0,,,0.0005482456140350877,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,148,月夜见,,月夜见,145,145,,4.0,,0.0,,4.0,4.0,7296,0.0,,,0.0005482456140350877,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,150,木花咲耶姬,木花咲耶姫,木花咲耶姬,145,145,,5.0,,1.0,,3.0,4.0,7296,0.25,,,0.0005482456140350877,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,130,雪,ユキ,雪,145,145,,4.0,,0.0,,4.0,4.0,7296,0.0,,,0.0005482456140350877,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,201,嫦娥,嫦娥,嫦娥,149,149,,3.0,,0.0,,3.0,3.0,7296,0.0,,,0.00041118421052631577,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,101,神玉,シンギョク,神玉,149,149,,3.0,,0.0,,3.0,3.0,7296,0.0,,,0.00041118421052631577,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,78,秦河胜,,秦河胜,149,149,,3.0,,0.0,,3.0,3.0,7296,0.0,,,0.00041118421052631577,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,165,管狐,,管狐,149,149,,3.0,,0.0,,3.0,3.0,7296,0.0,,,0.00041118421052631577,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,88,绿巨人,,绿巨人,149,149,,3.0,,0.0,,3.0,3.0,7296,0.0,,,0.00041118421052631577,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,103,菊理,キクリ,菊理,149,149,,3.0,,0.0,,3.0,3.0,7296,0.0,,,0.00041118421052631577,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,128,萨拉,サラ,萨拉,149,149,,3.0,,0.0,,3.0,3.0,7296,0.0,,,0.00041118421052631577,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,176,读书狐狸,,读书狐狸,149,149,,3.0,,0.0,,3.0,3.0,7296,0.0,,,0.00041118421052631577,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,200,酒吧客人,,酒吧客人,149,149,,3.0,,0.0,,3.0,3.0,7296,0.0,,,0.00041118421052631577,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,167,万岁乐,万歳楽,万岁乐,158,158,,3.0,,1.0,,1.0,2.0,7296,0.5,,,0.00027412280701754384,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,90,八尺大人,,八尺大人,158,158,,2.0,,0.0,,2.0,2.0,7296,0.0,,,0.00027412280701754384,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,158,前鬼/后鬼,,前鬼 / 后鬼,158,158,,2.0,,0.0,,2.0,2.0,7296,0.0,,,0.00027412280701754384,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,174,怨灵少女,,怨灵少女,158,158,,2.0,,0.0,,2.0,2.0,7296,0.0,,,0.00027412280701754384,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,186,狸猫,,狸猫,158,158,,2.0,,0.0,,2.0,2.0,7296,0.0,,,0.00027412280701754384,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,122,苏格拉底,,苏格拉底,158,158,,2.0,,0.0,,2.0,2.0,7296,0.0,,,0.00027412280701754384,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,112,邪眼西格玛,,邪眼西格玛,158,158,,2.0,,0.0,,2.0,2.0,7296,0.0,,,0.00027412280701754384,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,169,邪龙,,邪龙,158,158,,2.0,,0.0,,2.0,2.0,7296,0.0,,,0.00027412280701754384,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,92,黄帝,,黄帝,158,158,,2.0,,0.0,,2.0,2.0,7296,0.0,,,0.00027412280701754384,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,164,久米/竿打,,久米 / 竿打,167,167,,1.0,,0.0,,1.0,1.0,7296,0.0,,,0.00013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,171,卓柏卡布拉,チュパカブラ,卓柏卡布拉,167,167,,1.0,,0.0,,1.0,1.0,7296,0.0,,,0.00013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,153,天宇受卖命,,天宇受卖命,167,167,,1.0,,0.0,,1.0,1.0,7296,0.0,,,0.00013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,123,奥莲姬,オレンジ,奥莲姬,167,167,,2.0,,1.0,,0.0,1.0,7296,1.0,,,0.00013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,184,幽灵,,幽灵,167,167,,1.0,,0.0,,1.0,1.0,7296,0.0,,,0.00013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,172,沓颊,沓頬,沓颊,167,167,,1.0,,0.0,,1.0,1.0,7296,0.0,,,0.00013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,121,玛○奇,,玛○奇,167,167,,1.0,,0.0,,1.0,1.0,7296,0.0,,,0.00013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,173,稻荷大人,,稻荷大人,167,167,,1.0,,0.0,,1.0,1.0,7296,0.0,,,0.00013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,161,酒虫,酒虫,酒虫,167,167,,1.0,,0.0,,1.0,1.0,7296,0.0,,,0.00013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,89,阿菊,,阿菊,167,167,,1.0,,0.0,,1.0,1.0,7296,0.0,,,0.00013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,162,雷兽（务光）,,雷兽（务光）,167,167,,1.0,,0.0,,1.0,1.0,7296,0.0,,,0.00013706140350877192,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,111,flower～战车,,Flower～战车,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,168,人面犬,,人面犬,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,154,伊豆能卖,,伊豆能卖,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,175,佑天上人,,佑天上人,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,202,兜风四人组,,兜风四人组,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,189,地精2,,地精2,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,197,大老爷,,大老爷,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,151,天照大御神,,天照大御神,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,203,导航,,导航,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,105,幽玄魔眼,,幽玄魔眼,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,91,彭祖,,彭祖,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,182,怨灵,,怨灵,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,198,杀死大老爷的侍童,,杀死大老爷的侍童,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,166,水鬼鬼神长,,水鬼鬼神长,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,155,火雷神,,火雷神,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,170,烟烟罗,煙々羅,烟烟罗,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,157,瑞江浦岛子,,瑞江浦岛子,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,177,白仙和尚,,白仙和尚,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,194,盐家老板,塩屋敷の旦那,盐家老板,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,152,石凝老命,,石凝老命,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,149,石长姬,,石长姬,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,196,竹扫帚付丧神,,竹扫帚付丧神,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,163,运松翁,運松,运松翁,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,160,野槌,ツチノコ,野槌,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,188,野铁炮,,野铁炮,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,5,CN5,character,195,马凭,,马凭,178,178,,0.0,,0.0,,0.0,0.0,7296,,,,0.0,,,,,,,,0,cn_normalized_workbook
cn,6,CN6,character,1,博丽灵梦,博麗 霊夢,博丽灵梦,1,1,,3095.0,,513.0,,2069.0,2582.0,7446,0.19868319132455461,,,0.34676336287939835,,,,,,,,0,cn_normalized_workbook
cn,6,CN6,character,2,雾雨魔理沙,霧雨 魔理沙,雾雨魔理沙,2,2,,2428.0,,381.0,,1666.0,2047.0,7446,0.18612603810454323,,,0.2749127048079506,,,,,,,,0,cn_normalized_workbook
cn,6,CN6,character,57,古明地恋,古明地 こいし,古明地恋,3,3,,2212.0,,421.0,,1370.0,1791.0,7446,0.2350642099385818,,,0.24053182917002416,,,,,,,,0,cn_normalized_workbook
