id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector0,vector3,ratio,vratio
76,43,7,<a href='./?m=info&type=cp&id=014022000' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,0,-,38,4,88.37%,9.3%,0.58%,0.27%,6.98%,51.16%,41.86%,-,16.28%,0.78%
77,2,1,<a href='./?m=info&type=cp&id=001010023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,2,0,100%,0%,0.03%,0%,0%,0%,100%,0%,50%,0.04%
78,2,0,<a href='./?m=info&type=cp&id=001026049' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,2,0,100%,0%,0.03%,0%,50%,0%,50%,0%,,0.04%
79,1,0,<a href='./?m=info&type=cp&id=001035085' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
80,138,33,<a href='./?m=info&type=cp&id=064075000' target='_blank'>点击查看详情</a>,1,64,<a href='./?m=info&type=chara&id=64' target='_blank'>圣白莲</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,82,56,59.42%,40.58%,1.25%,3.74%,28.26%,14.49%,57.25%,-,23.91%,2.51%
81,56,11,<a href='./?m=info&type=cp&id=058063000' target='_blank'>点击查看详情</a>,1,58,<a href='./?m=info&type=chara&id=58' target='_blank'>娜兹玲</a>,63,<a href='./?m=info&type=chara&id=63' target='_blank'>寅丸星</a>,0,-,29,27,51.79%,48.21%,0.44%,1.8%,26.79%,32.14%,41.07%,-,19.64%,1.02%
82,9,3,<a href='./?m=info&type=cp&id=001002010' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,8,1,88.89%,11.11%,0.12%,0.07%,44.44%,0%,22.22%,33.33%,33.33%,0.16%
83,79,20,<a href='./?m=info&type=cp&id=007008000' target='_blank'>点击查看详情</a>,1,7,<a href='./?m=info&type=chara&id=7' target='_blank'>小恶魔</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,0,-,65,14,82.28%,17.72%,0.99%,0.93%,34.18%,16.46%,49.37%,-,25.32%,1.44%
84,2,0,<a href='./?m=info&type=cp&id=008009000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,0,-,1,1,50%,50%,0.02%,0.07%,50%,50%,0%,-,,0.04%
85,620,185,<a href='./?m=info&type=cp&id=009010000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,0,-,482,138,77.74%,22.26%,7.36%,9.21%,28.39%,25.97%,45.65%,-,29.84%,11.27%
86,1,1,<a href='./?m=info&type=cp&id=044069000' target='_blank'>点击查看详情</a>,1,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,69,<a href='./?m=info&type=chara&id=69' target='_blank'>姬海棠果</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,100%,0.02%
87,1,1,<a href='./?m=info&type=cp&id=001034000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,0,-,1,0,100%,0%,0.02%,0%,100%,0%,0%,-,100%,0.02%
88,1,0,<a href='./?m=info&type=cp&id=001034049' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
89,65,14,<a href='./?m=info&type=cp&id=035047000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,0,-,51,13,78.46%,20%,0.78%,0.87%,7.69%,35.38%,56.92%,-,21.54%,1.18%
90,72,6,<a href='./?m=info&type=cp&id=017018019' target='_blank'>点击查看详情</a>,1,17,<a href='./?m=info&type=chara&id=17' target='_blank'>露娜萨·普莉兹姆利巴</a>,18,<a href='./?m=info&type=chara&id=18' target='_blank'>梅露兰·普莉兹姆利巴</a>,19,<a href='./?m=info&type=chara&id=19' target='_blank'>莉莉卡·普莉兹姆利巴</a>,62,11,86.11%,15.28%,0.95%,0.73%,5.56%,2.78%,87.5%,4.17%,8.33%,1.31%
91,11,4,<a href='./?m=info&type=cp&id=061062000' target='_blank'>点击查看详情</a>,1,61,<a href='./?m=info&type=chara&id=61' target='_blank'>云居一轮</a>,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,0,-,1,10,9.09%,90.91%,0.02%,0.67%,9.09%,45.45%,45.45%,-,36.36%,0.2%
92,1,0,<a href='./?m=info&type=cp&id=014055063' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,63,<a href='./?m=info&type=chara&id=63' target='_blank'>寅丸星</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
93,1,0,<a href='./?m=info&type=cp&id=027034062' target='_blank'>点击查看详情</a>,1,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,62,<a href='./?m=info&type=chara&id=62' target='_blank'>村纱水蜜</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
94,1,0,<a href='./?m=info&type=cp&id=035037063' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,63,<a href='./?m=info&type=chara&id=63' target='_blank'>寅丸星</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
95,18,5,<a href='./?m=info&type=cp&id=001002026' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,16,2,88.89%,11.11%,0.24%,0.13%,44.44%,16.67%,38.89%,0%,27.78%,0.33%
96,3,0,<a href='./?m=info&type=cp&id=003027028' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,2,1,66.67%,33.33%,0.03%,0.07%,33.33%,0%,66.67%,0%,,0.05%
97,110,30,<a href='./?m=info&type=cp&id=002137000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,97,13,88.18%,11.82%,1.48%,0.87%,38.18%,8.18%,53.64%,-,27.27%,2%
98,364,68,<a href='./?m=info&type=cp&id=004005000' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,0,-,334,29,91.76%,7.97%,5.1%,1.94%,22.25%,25.27%,52.47%,-,18.68%,6.62%
99,1,0,<a href='./?m=info&type=cp&id=179180000' target='_blank'>点击查看详情</a>,1,179,<a href='./?m=info&type=chara&id=179' target='_blank'>毛玉</a>,180,<a href='./?m=info&type=chara&id=180' target='_blank'>妖精（含持花妖精，僵尸妖精）</a>,0,-,1,0,100%,0%,0.02%,0%,0%,0%,100%,-,,0.02%
100,56,22,<a href='./?m=info&type=cp&id=020021023' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,50,6,89.29%,10.71%,0.76%,0.4%,8.93%,42.86%,33.93%,14.29%,39.29%,1.02%
101,20,5,<a href='./?m=info&type=cp&id=027028000' target='_blank'>点击查看详情</a>,1,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,0,-,13,7,65%,35%,0.2%,0.47%,35%,10%,55%,-,25%,0.36%
102,1,0,<a href='./?m=info&type=cp&id=180181182' target='_blank'>点击查看详情</a>,1,180,<a href='./?m=info&type=chara&id=180' target='_blank'>妖精（含持花妖精，僵尸妖精）</a>,181,<a href='./?m=info&type=chara&id=181' target='_blank'>UFO</a>,182,<a href='./?m=info&type=chara&id=182' target='_blank'>怨灵</a>,0,0,0%,0%,,,0%,0%,100%,0%,,0.02%
103,138,17,<a href='./?m=info&type=cp&id=014022023' target='_blank'>点击查看详情</a>,1,14,<a href='./?m=info&type=chara&id=14' target='_blank'>橙</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,120,18,86.96%,13.04%,1.83%,1.2%,1.45%,7.97%,58.7%,31.88%,12.32%,2.51%
104,9,1,<a href='./?m=info&type=cp&id=098100000' target='_blank'>点击查看详情</a>,1,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,0,-,9,0,100%,0%,0.14%,0%,11.11%,66.67%,22.22%,-,11.11%,0.16%
105,143,35,<a href='./?m=info&type=cp&id=048049000' target='_blank'>点击查看详情</a>,1,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,123,20,86.01%,13.99%,1.88%,1.34%,34.27%,14.69%,51.05%,-,24.48%,2.6%
106,1,0,<a href='./?m=info&type=cp&id=166171178' target='_blank'>点击查看详情</a>,1,166,<a href='./?m=info&type=chara&id=166' target='_blank'>水鬼鬼神长</a>,171,<a href='./?m=info&type=chara&id=171' target='_blank'>卓柏卡布拉</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
107,83,24,<a href='./?m=info&type=cp&id=055056000' target='_blank'>点击查看详情</a>,1,55,<a href='./?m=info&type=chara&id=55' target='_blank'>火焰猫燐</a>,56,<a href='./?m=info&type=chara&id=56' target='_blank'>灵乌路空</a>,0,-,68,15,81.93%,18.07%,1.04%,1%,22.89%,24.1%,53.01%,-,28.92%,1.51%
108,1,0,<a href='./?m=info&type=cp&id=181185188' target='_blank'>点击查看详情</a>,1,181,<a href='./?m=info&type=chara&id=181' target='_blank'>UFO</a>,185,<a href='./?m=info&type=chara&id=185' target='_blank'>阴阳玉</a>,188,<a href='./?m=info&type=chara&id=188' target='_blank'>野铁炮</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
109,3,0,<a href='./?m=info&type=cp&id=085087000' target='_blank'>点击查看详情</a>,1,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,-,3,0,100%,0%,0.05%,0%,0%,100%,0%,-,,0.05%
110,3,0,<a href='./?m=info&type=cp&id=031094095' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,94,<a href='./?m=info&type=chara&id=94' target='_blank'>清兰</a>,95,<a href='./?m=info&type=chara&id=95' target='_blank'>铃瑚</a>,3,0,100%,0%,0.05%,0%,33.33%,0%,66.67%,0%,,0.05%
111,89,26,<a href='./?m=info&type=cp&id=042043000' target='_blank'>点击查看详情</a>,1,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,43,<a href='./?m=info&type=chara&id=43' target='_blank'>河城荷取</a>,0,-,78,11,87.64%,12.36%,1.19%,0.73%,11.24%,23.6%,65.17%,-,29.21%,1.62%
112,2,0,<a href='./?m=info&type=cp&id=001042000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,42,<a href='./?m=info&type=chara&id=42' target='_blank'>键山雏</a>,0,-,0,0,0%,0%,,,100%,0%,0%,-,,0.04%
113,19,1,<a href='./?m=info&type=cp&id=028070000' target='_blank'>点击查看详情</a>,1,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,0,-,16,3,84.21%,15.79%,0.24%,0.2%,5.26%,10.53%,84.21%,-,5.26%,0.35%
114,26,3,<a href='./?m=info&type=cp&id=082083086' target='_blank'>点击查看详情</a>,1,82,<a href='./?m=info&type=chara&id=82' target='_blank'>九十九弁弁</a>,83,<a href='./?m=info&type=chara&id=83' target='_blank'>九十九八桥</a>,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,15,11,57.69%,42.31%,0.23%,0.73%,0%,0%,46.15%,53.85%,11.54%,0.47%
115,1,0,<a href='./?m=info&type=cp&id=044054000' target='_blank'>点击查看详情</a>,1,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,1,0,100%,0%,0.02%,0%,0%,100%,0%,-,,0.02%
116,1,0,<a href='./?m=info&type=cp&id=003021028' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,1,0,100%,0%,0.02%,0%,0%,0%,0%,100%,,0.02%
117,141,34,<a href='./?m=info&type=cp&id=035044000' target='_blank'>点击查看详情</a>,1,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,0,-,119,22,84.4%,15.6%,1.82%,1.47%,64.54%,4.26%,31.21%,-,24.11%,2.56%
118,148,35,<a href='./?m=info&type=cp&id=020031000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,0,-,127,21,85.81%,14.19%,1.94%,1.4%,17.57%,14.19%,68.24%,-,23.65%,2.69%
119,165,26,<a href='./?m=info&type=cp&id=096097000' target='_blank'>点击查看详情</a>,1,96,<a href='./?m=info&type=chara&id=96' target='_blank'>哆来咪·苏伊特</a>,97,<a href='./?m=info&type=chara&id=97' target='_blank'>稀神探女</a>,0,-,101,64,61.21%,38.79%,1.54%,4.27%,34.55%,11.52%,53.94%,-,15.76%,3%
120,53,10,<a href='./?m=info&type=cp&id=040041000' target='_blank'>点击查看详情</a>,1,40,<a href='./?m=info&type=chara&id=40' target='_blank'>秋静叶</a>,41,<a href='./?m=info&type=chara&id=41' target='_blank'>秋穰子</a>,0,-,48,5,90.57%,9.43%,0.73%,0.33%,5.66%,5.66%,88.68%,-,18.87%,0.96%
121,90,19,<a href='./?m=info&type=cp&id=030031000' target='_blank'>点击查看详情</a>,1,30,<a href='./?m=info&type=chara&id=30' target='_blank'>因幡帝</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,0,-,77,13,85.56%,14.44%,1.18%,0.87%,41.11%,6.67%,52.22%,-,21.11%,1.64%
122,173,27,<a href='./?m=info&type=cp&id=052053000' target='_blank'>点击查看详情</a>,1,52,<a href='./?m=info&type=chara&id=52' target='_blank'>水桥帕露西</a>,53,<a href='./?m=info&type=chara&id=53' target='_blank'>星熊勇仪</a>,0,-,120,53,69.36%,30.64%,1.83%,3.54%,8.09%,63.58%,28.32%,-,15.61%,3.14%
123,17,6,<a href='./?m=info&type=cp&id=021023026' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,17,0,100%,0%,0.26%,0%,5.88%,0%,82.35%,11.76%,35.29%,0.31%
124,1,0,<a href='./?m=info&type=cp&id=021028067' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,28,<a href='./?m=info&type=chara&id=28' target='_blank'>米斯蒂娅·萝蕾拉</a>,67,<a href='./?m=info&type=chara&id=67' target='_blank'>大鲶鱼</a>,1,0,100%,0%,0.02%,0%,100%,0%,0%,0%,,0.02%
125,78,17,<a href='./?m=info&type=cp&id=010054000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,66,12,84.62%,15.38%,1.01%,0.8%,23.08%,23.08%,53.85%,-,21.79%,1.42%
126,1,0,<a href='./?m=info&type=cp&id=021037038' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,1,0,100%,0%,0.02%,0%,0%,0%,100%,0%,,0.02%
127,48,8,<a href='./?m=info&type=cp&id=031032000' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,0,-,41,7,85.42%,14.58%,0.63%,0.47%,6.25%,62.5%,31.25%,-,16.67%,0.87%
128,6,1,<a href='./?m=info&type=cp&id=118134000' target='_blank'>点击查看详情</a>,1,118,<a href='./?m=info&type=chara&id=118' target='_blank'>冈崎梦美</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,0,-,5,1,83.33%,16.67%,0.08%,0.07%,16.67%,50%,33.33%,-,16.67%,0.11%
129,167,42,<a href='./?m=info&type=cp&id=032033000' target='_blank'>点击查看详情</a>,1,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,0,-,98,69,58.68%,41.32%,1.5%,4.61%,23.95%,8.98%,67.07%,-,25.15%,3.04%
130,65,15,<a href='./?m=info&type=cp&id=001010000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,0,-,53,12,81.54%,18.46%,0.81%,0.8%,40%,33.85%,26.15%,-,23.08%,1.18%
131,91,18,<a href='./?m=info&type=cp&id=001026000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,0,-,81,10,89.01%,10.99%,1.24%,0.67%,20.88%,19.78%,59.34%,-,19.78%,1.65%
132,9,4,<a href='./?m=info&type=cp&id=023134135' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,135,<a href='./?m=info&type=chara&id=135' target='_blank'>玛艾露贝莉·赫恩（梅莉）</a>,7,2,77.78%,22.22%,0.11%,0.13%,0%,44.44%,33.33%,22.22%,44.44%,0.16%
133,45,24,<a href='./?m=info&type=cp&id=001021023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,37,8,82.22%,17.78%,0.57%,0.53%,2.22%,11.11%,26.67%,60%,53.33%,0.82%
134,20,2,<a href='./?m=info&type=cp&id=082083000' target='_blank'>点击查看详情</a>,1,82,<a href='./?m=info&type=chara&id=82' target='_blank'>九十九弁弁</a>,83,<a href='./?m=info&type=chara&id=83' target='_blank'>九十九八桥</a>,0,-,12,8,60%,40%,0.18%,0.53%,15%,10%,75%,-,10%,0.36%
135,20,2,<a href='./?m=info&type=cp&id=079081000' target='_blank'>点击查看详情</a>,1,79,<a href='./?m=info&type=chara&id=79' target='_blank'>若鹭姬</a>,81,<a href='./?m=info&type=chara&id=81' target='_blank'>今泉影狼</a>,0,-,14,6,70%,30%,0.21%,0.4%,20%,45%,35%,-,10%,0.36%
136,2,0,<a href='./?m=info&type=cp&id=048060000' target='_blank'>点击查看详情</a>,1,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,60,<a href='./?m=info&type=chara&id=60' target='_blank'>云山</a>,0,-,2,0,100%,0%,0.03%,0%,100%,0%,0%,-,,0.04%
137,4,0,<a href='./?m=info&type=cp&id=048073086' target='_blank'>点击查看详情</a>,1,48,<a href='./?m=info&type=chara&id=48' target='_blank'>永江衣玖</a>,73,<a href='./?m=info&type=chara&id=73' target='_blank'>苏我屠自古</a>,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,4,0,100%,0%,0.06%,0%,0%,0%,75%,25%,,0.07%
138,15,2,<a href='./?m=info&type=cp&id=001085000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,85,<a href='./?m=info&type=chara&id=85' target='_blank'>少名针妙丸</a>,0,-,15,0,100%,0%,0.23%,0%,33.33%,0%,66.67%,-,13.33%,0.27%
