id,vote,first,info,type,chara1,charaName1,chara2,charaName2,chara3,charaName3,male,female,hmratio,hfratio,hmaratio,hfaratio,vector1,vector2,vector3,vector0,ratio,vratio
285,21,2,<a href='./?m=info&type=cp&id=130131000' target='_blank'>点击查看详情</a>,1,130,<a href='./?m=info&type=chara&id=130' target='_blank'>雪</a>,131,<a href='./?m=info&type=chara&id=131' target='_blank'>舞</a>,0,-,16,5,76.19%,23.81%,0.16%,0.29%,14.29%,9.52%,-,76.19%,9.52,0.25%
286,41,15,<a href='./?m=info&type=cp&id=001002023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,39,2,95.12%,4.88%,0.39%,0.12%,19.51%,2.44%,31.71%,46.34%,36.59,0.5%
287,4,0,<a href='./?m=info&type=cp&id=009137000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,4,0,100%,0%,0.04%,0%,50%,0%,-,50%,,0.05%
288,3,1,<a href='./?m=info&type=cp&id=020137000' target='_blank'>点击查看详情</a>,1,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,3,0,100%,0%,0.03%,0%,0%,33.33%,-,66.67%,33.33,0.04%
289,1,0,<a href='./?m=info&type=cp&id=008137000' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
290,9,6,<a href='./?m=info&type=cp&id=029137138' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,138,<a href='./?m=info&type=chara&id=138' target='_blank'>无名的读书妖怪（朱鹭子）</a>,9,0,100%,0%,0.09%,0%,22.22%,22.22%,0%,55.56%,66.67,0.11%
291,2,0,<a href='./?m=info&type=cp&id=146178000' target='_blank'>点击查看详情</a>,1,146,<a href='./?m=info&type=chara&id=146' target='_blank'>本居小铃</a>,178,<a href='./?m=info&type=chara&id=178' target='_blank'>占卜师（易者）</a>,0,-,2,0,100%,0%,0.02%,0%,0%,0%,-,100%,,0.02%
292,2,0,<a href='./?m=info&type=cp&id=002098000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,98,<a href='./?m=info&type=chara&id=98' target='_blank'>克劳恩皮丝</a>,0,-,1,1,50%,50%,0.01%,0.06%,0%,50%,-,50%,,0.02%
293,6,2,<a href='./?m=info&type=cp&id=084086000' target='_blank'>点击查看详情</a>,1,84,<a href='./?m=info&type=chara&id=84' target='_blank'>鬼人正邪</a>,86,<a href='./?m=info&type=chara&id=86' target='_blank'>堀川雷鼓</a>,0,-,2,4,33.33%,66.67%,0.02%,0.23%,16.67%,16.67%,-,66.67%,33.33,0.07%
294,3,1,<a href='./?m=info&type=cp&id=005010000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,0,-,3,0,100%,0%,0.03%,0%,33.33%,0%,-,66.67%,33.33,0.04%
295,4,2,<a href='./?m=info&type=cp&id=004004000' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,0,-,3,1,75%,25%,0.03%,0.06%,0%,0%,-,100%,50,0.05%
296,1,0,<a href='./?m=info&type=cp&id=001070000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,70,<a href='./?m=info&type=chara&id=70' target='_blank'>幽谷响子</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,-,0%,,0.01%
297,8,2,<a href='./?m=info&type=cp&id=001054000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,0,-,8,0,100%,0%,0.08%,0%,25%,25%,-,50%,25,0.1%
298,5,1,<a href='./?m=info&type=cp&id=021022000' target='_blank'>点击查看详情</a>,1,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,22,<a href='./?m=info&type=chara&id=22' target='_blank'>八云蓝</a>,0,-,4,1,80%,20%,0.04%,0.06%,20%,20%,-,60%,20,0.06%
299,32,4,<a href='./?m=info&type=cp&id=010075000' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,30,2,93.75%,6.25%,0.3%,0.12%,0%,37.5%,-,62.5%,12.5,0.39%
300,2,1,<a href='./?m=info&type=cp&id=002134000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,134,<a href='./?m=info&type=chara&id=134' target='_blank'>宇佐见莲子</a>,0,-,1,1,50%,50%,0.01%,0.06%,50%,0%,-,50%,50,0.02%
301,3,1,<a href='./?m=info&type=cp&id=015225000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,225,<a href='./?m=info&type=chara&id=225' target='_blank'>埴安神袿姬</a>,0,-,2,1,66.67%,33.33%,0.02%,0.06%,0%,0%,-,100%,33.33,0.04%
302,1,1,<a href='./?m=info&type=cp&id=015054133' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,133,<a href='./?m=info&type=chara&id=133' target='_blank'>神绮</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,100,0.01%
303,2,0,<a href='./?m=info&type=cp&id=045087000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,-,1,1,50%,50%,0.01%,0.06%,0%,50%,-,50%,,0.02%
304,11,1,<a href='./?m=info&type=cp&id=045068000' target='_blank'>点击查看详情</a>,1,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,68,<a href='./?m=info&type=chara&id=68' target='_blank'>非想天则</a>,0,-,10,1,90.91%,9.09%,0.1%,0.06%,45.45%,0%,-,54.55%,9.09,0.13%
305,14,1,<a href='./?m=info&type=cp&id=001206000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,206,<a href='./?m=info&type=chara&id=206' target='_blank'>高丽野阿吽</a>,0,-,13,1,92.86%,7.14%,0.13%,0.06%,21.43%,0%,-,78.57%,7.14,0.17%
306,31,4,<a href='./?m=info&type=cp&id=072075000' target='_blank'>点击查看详情</a>,1,72,<a href='./?m=info&type=chara&id=72' target='_blank'>霍青娥</a>,75,<a href='./?m=info&type=chara&id=75' target='_blank'>丰聪耳神子</a>,0,-,14,17,45.16%,54.84%,0.14%,0.99%,29.03%,19.35%,-,51.61%,12.9,0.37%
307,1,0,<a href='./?m=info&type=cp&id=049225000' target='_blank'>点击查看详情</a>,1,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,225,<a href='./?m=info&type=chara&id=225' target='_blank'>埴安神袿姬</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
308,11,6,<a href='./?m=info&type=cp&id=026049000' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,49,<a href='./?m=info&type=chara&id=49' target='_blank'>比那名居天子</a>,0,-,10,1,90.91%,9.09%,0.1%,0.06%,18.18%,0%,-,81.82%,54.55,0.13%
309,3,1,<a href='./?m=info&type=cp&id=015015000' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,0,-,2,1,66.67%,33.33%,0.02%,0.06%,0%,0%,-,100%,33.33,0.04%
310,23,7,<a href='./?m=info&type=cp&id=002057000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,0,-,18,5,78.26%,21.74%,0.18%,0.29%,8.7%,21.74%,-,69.57%,30.43,0.28%
311,15,2,<a href='./?m=info&type=cp&id=029032000' target='_blank'>点击查看详情</a>,1,29,<a href='./?m=info&type=chara&id=29' target='_blank'>上白泽慧音</a>,32,<a href='./?m=info&type=chara&id=32' target='_blank'>八意永琳</a>,0,-,9,6,60%,40%,0.09%,0.35%,13.33%,20%,-,66.67%,13.33,0.18%
312,1,0,<a href='./?m=info&type=cp&id=057059000' target='_blank'>点击查看详情</a>,1,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,0,-,1,0,100%,0%,0.01%,0%,100%,0%,-,0%,,0.01%
313,3,1,<a href='./?m=info&type=cp&id=031033034' target='_blank'>点击查看详情</a>,1,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,33,<a href='./?m=info&type=chara&id=33' target='_blank'>蓬莱山辉夜</a>,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,3,0,100%,0%,0.03%,0%,0%,0%,0%,100%,33.33,0.04%
314,5,2,<a href='./?m=info&type=cp&id=005011000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,0,-,3,2,60%,40%,0.03%,0.12%,20%,0%,-,80%,40,0.06%
315,10,3,<a href='./?m=info&type=cp&id=001005000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,0,-,9,1,90%,10%,0.09%,0.06%,40%,0%,-,60%,30,0.12%
316,17,3,<a href='./?m=info&type=cp&id=003005000' target='_blank'>点击查看详情</a>,1,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,0,-,15,2,88.24%,11.76%,0.15%,0.12%,5.88%,11.76%,-,82.35%,17.65,0.21%
317,19,1,<a href='./?m=info&type=cp&id=001002012' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,12,<a href='./?m=info&type=chara&id=12' target='_blank'>冴月麟</a>,17,2,89.47%,10.53%,0.17%,0.12%,5.26%,0%,15.79%,78.95%,5.26,0.23%
318,1,1,<a href='./?m=info&type=cp&id=008054136' target='_blank'>点击查看详情</a>,1,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,136,<a href='./?m=info&type=chara&id=136' target='_blank'>稗田阿求</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.01%
319,2,0,<a href='./?m=info&type=cp&id=002045000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,0,-,2,0,100%,0%,0.02%,0%,0%,50%,-,50%,,0.02%
320,28,2,<a href='./?m=info&type=cp&id=034087000' target='_blank'>点击查看详情</a>,1,34,<a href='./?m=info&type=chara&id=34' target='_blank'>藤原妹红</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,-,19,9,67.86%,32.14%,0.19%,0.52%,17.86%,7.14%,-,75%,7.14,0.34%
321,2,0,<a href='./?m=info&type=cp&id=001102000' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,102,<a href='./?m=info&type=chara&id=102' target='_blank'>魅魔</a>,0,-,2,0,100%,0%,0.02%,0%,0%,50%,-,50%,,0.02%
322,1,1,<a href='./?m=info&type=cp&id=015027037' target='_blank'>点击查看详情</a>,1,15,<a href='./?m=info&type=chara&id=15' target='_blank'>爱丽丝·玛格特洛依德</a>,27,<a href='./?m=info&type=chara&id=27' target='_blank'>莉格露·奈特巴格</a>,37,<a href='./?m=info&type=chara&id=37' target='_blank'>风见幽香</a>,1,0,100%,0%,0.01%,0%,0%,0%,100%,0%,100,0.01%
323,1,0,<a href='./?m=info&type=cp&id=054225000' target='_blank'>点击查看详情</a>,1,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,225,<a href='./?m=info&type=chara&id=225' target='_blank'>埴安神袿姬</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
324,1,0,<a href='./?m=info&type=cp&id=001002021' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
325,1,0,<a href='./?m=info&type=cp&id=004020021' target='_blank'>点击查看详情</a>,1,4,<a href='./?m=info&type=chara&id=4' target='_blank'>大妖精</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
326,1,0,<a href='./?m=info&type=cp&id=217217000' target='_blank'>点击查看详情</a>,1,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,217,<a href='./?m=info&type=chara&id=217' target='_blank'>依神紫苑</a>,0,-,1,0,100%,0%,0.01%,0%,0%,0%,-,100%,,0.01%
327,12,2,<a href='./?m=info&type=cp&id=006020031' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,9,3,75%,25%,0.09%,0.17%,0%,0%,0%,100%,16.67,0.14%
328,1,1,<a href='./?m=info&type=cp&id=026035044' target='_blank'>点击查看详情</a>,1,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,35,<a href='./?m=info&type=chara&id=35' target='_blank'>射命丸文</a>,44,<a href='./?m=info&type=chara&id=44' target='_blank'>犬走椛</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,100,0.01%
329,5,1,<a href='./?m=info&type=cp&id=005204000' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,204,<a href='./?m=info&type=chara&id=204' target='_blank'>爱塔妮缇拉尔瓦</a>,0,-,5,0,100%,0%,0.05%,0%,20%,20%,-,60%,20,0.06%
330,10,5,<a href='./?m=info&type=cp&id=011011000' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,0,-,7,3,70%,30%,0.07%,0.17%,0%,0%,-,100%,50,0.12%
331,1,0,<a href='./?m=info&type=cp&id=010031047' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,47,<a href='./?m=info&type=chara&id=47' target='_blank'>洩矢诹访子</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
332,1,0,<a href='./?m=info&type=cp&id=011045054' target='_blank'>点击查看详情</a>,1,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,45,<a href='./?m=info&type=chara&id=45' target='_blank'>东风谷早苗</a>,54,<a href='./?m=info&type=chara&id=54' target='_blank'>古明地觉</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
333,1,0,<a href='./?m=info&type=cp&id=094099100' target='_blank'>点击查看详情</a>,1,94,<a href='./?m=info&type=chara&id=94' target='_blank'>清兰</a>,99,<a href='./?m=info&type=chara&id=99' target='_blank'>纯狐</a>,100,<a href='./?m=info&type=chara&id=100' target='_blank'>赫卡提亚·拉碧斯拉祖利</a>,1,0,100%,0%,0.01%,0%,100%,0%,0%,0%,,0.01%
334,1,0,<a href='./?m=info&type=cp&id=009095210' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,95,<a href='./?m=info&type=chara&id=95' target='_blank'>铃瑚</a>,210,<a href='./?m=info&type=chara&id=210' target='_blank'>摩多罗隐岐奈</a>,1,0,100%,0%,0.01%,0%,0%,0%,0%,100%,,0.01%
335,6,1,<a href='./?m=info&type=cp&id=002020000' target='_blank'>点击查看详情</a>,1,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,0,-,4,2,66.67%,33.33%,0.04%,0.12%,33.33%,0%,-,66.67%,16.67,0.07%
336,1,0,<a href='./?m=info&type=cp&id=137228000' target='_blank'>点击查看详情</a>,1,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,228,<a href='./?m=info&type=chara&id=228' target='_blank'>奥野田美宵</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,-,0%,,0.01%
337,1,0,<a href='./?m=info&type=cp&id=059137000' target='_blank'>点击查看详情</a>,1,59,<a href='./?m=info&type=chara&id=59' target='_blank'>多多良小伞</a>,137,<a href='./?m=info&type=chara&id=137' target='_blank'>森近霖之助</a>,0,-,1,0,100%,0%,0.01%,0%,0%,100%,-,0%,,0.01%
338,7,1,<a href='./?m=info&type=cp&id=038039222' target='_blank'>点击查看详情</a>,1,38,<a href='./?m=info&type=chara&id=38' target='_blank'>小野塚小町</a>,39,<a href='./?m=info&type=chara&id=39' target='_blank'>四季映姬·夜摩仙那度</a>,222,<a href='./?m=info&type=chara&id=222' target='_blank'>庭渡久侘歌</a>,5,2,71.43%,28.57%,0.05%,0.12%,28.57%,14.29%,0%,57.14%,14.29,0.08%
339,9,1,<a href='./?m=info&type=cp&id=023087000' target='_blank'>点击查看详情</a>,1,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,87,<a href='./?m=info&type=chara&id=87' target='_blank'>宇佐见堇子</a>,0,-,5,4,55.56%,44.44%,0.05%,0.23%,33.33%,11.11%,-,55.56%,11.11,0.11%
340,2,2,<a href='./?m=info&type=cp&id=009010021' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,21,<a href='./?m=info&type=chara&id=21' target='_blank'>西行寺幽幽子</a>,2,0,100%,0%,0.02%,0%,0%,50%,0%,50%,100,0.02%
341,7,4,<a href='./?m=info&type=cp&id=001003023' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,3,<a href='./?m=info&type=chara&id=3' target='_blank'>露米娅</a>,23,<a href='./?m=info&type=chara&id=23' target='_blank'>八云紫</a>,6,1,85.71%,14.29%,0.06%,0.06%,28.57%,0%,14.29%,57.14%,57.14,0.08%
342,7,4,<a href='./?m=info&type=cp&id=001002020' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,20,<a href='./?m=info&type=chara&id=20' target='_blank'>魂魄妖梦</a>,6,1,85.71%,14.29%,0.06%,0.06%,28.57%,42.86%,0%,28.57%,57.14,0.08%
343,16,7,<a href='./?m=info&type=cp&id=001002026' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,26,<a href='./?m=info&type=chara&id=26' target='_blank'>伊吹萃香</a>,15,1,93.75%,6.25%,0.15%,0.06%,18.75%,25%,12.5%,43.75%,43.75,0.19%
344,2,1,<a href='./?m=info&type=cp&id=001002031' target='_blank'>点击查看详情</a>,1,1,<a href='./?m=info&type=chara&id=1' target='_blank'>博丽灵梦</a>,2,<a href='./?m=info&type=chara&id=2' target='_blank'>雾雨魔理沙</a>,31,<a href='./?m=info&type=chara&id=31' target='_blank'>铃仙·优昙华院·因幡</a>,2,0,100%,0%,0.02%,0%,50%,0%,50%,0%,50,0.02%
345,1,0,<a href='./?m=info&type=cp&id=005006009' target='_blank'>点击查看详情</a>,1,5,<a href='./?m=info&type=chara&id=5' target='_blank'>琪露诺</a>,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,1,0,100%,0%,0.01%,0%,0%,100%,0%,0%,,0.01%
346,10,5,<a href='./?m=info&type=cp&id=010011057' target='_blank'>点击查看详情</a>,1,10,<a href='./?m=info&type=chara&id=10' target='_blank'>蕾米莉亚·斯卡蕾特</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,57,<a href='./?m=info&type=chara&id=57' target='_blank'>古明地恋</a>,8,2,80%,20%,0.08%,0.12%,0%,60%,0%,40%,50,0.12%
347,16,6,<a href='./?m=info&type=cp&id=009011000' target='_blank'>点击查看详情</a>,1,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,11,<a href='./?m=info&type=chara&id=11' target='_blank'>芙兰朵露·斯卡蕾特</a>,0,-,16,0,100%,0%,0.16%,0%,25%,12.5%,-,62.5%,37.5,0.19%
348,3,0,<a href='./?m=info&type=cp&id=006008009' target='_blank'>点击查看详情</a>,1,6,<a href='./?m=info&type=chara&id=6' target='_blank'>红美铃</a>,8,<a href='./?m=info&type=chara&id=8' target='_blank'>帕秋莉·诺蕾姬</a>,9,<a href='./?m=info&type=chara&id=9' target='_blank'>十六夜咲夜</a>,3,0,100%,0%,0.03%,0%,33.33%,0%,33.33%,33.33%,,0.04%
