original_page,original_name_jp,original_name_cn,jp_vote_round,jp_vote_period_label,vote_window_status,vote_start_date,vote_end_date,release_window_start_date,release_window_end_date,release_window_start_inclusive,release_window_end_inclusive,arrangement_count,arrangement_cumulative_count,undated_arrangement_count,source_page_url,source_frontend_url,vote_calendar_source_url,observed_at_utc
明治十七年的上海爱丽丝,明治十七年の上海アリス,明治十七年的上海爱丽丝,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,41,1204,5,https://thwiki.cc/%E6%98%8E%E6%B2%BB%E5%8D%81%E4%B8%83%E5%B9%B4%E7%9A%84%E4%B8%8A%E6%B5%B7%E7%88%B1%E4%B8%BD%E4%B8%9D,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,0,0,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,0,0,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,27,27,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,78,105,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,35,140,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,41,181,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,87,268,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,42,310,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,21,331,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,26,357,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,34,391,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,39,430,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,28,458,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,17,第17届,end_to_end,2021-09-26,2021-10-03,2020-06-13,2021-10-03,False,True,29,487,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十七回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,13,500,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,19,第19届,end_to_end,2023-09-17,2023-09-30,2022-09-24,2023-09-30,False,True,25,525,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十九回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,20,第20届,end_to_end,2024-08-10,2024-08-23,2023-09-30,2024-08-23,False,True,17,542,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,21,第21届,end_to_end,2025-08-16,2025-08-29,2024-08-23,2025-08-29,False,True,20,562,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十一回,2026-09-04T07:18:56+00:00
昏暗的风穴,暗闇の風穴,昏暗的风穴,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,17,579,4,https://thwiki.cc/%E6%98%8F%E6%9A%97%E7%9A%84%E9%A3%8E%E7%A9%B4,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,19,19,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,27,46,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,20,66,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,45,111,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,65,176,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,60,236,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,129,365,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,93,458,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,50,508,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,54,562,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,49,611,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,52,663,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,49,712,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,17,第17届,end_to_end,2021-09-26,2021-10-03,2020-06-13,2021-10-03,False,True,20,732,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十七回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,34,766,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,19,第19届,end_to_end,2023-09-17,2023-09-30,2022-09-24,2023-09-30,False,True,28,794,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十九回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,20,第20届,end_to_end,2024-08-10,2024-08-23,2023-09-30,2024-08-23,False,True,67,861,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,21,第21届,end_to_end,2025-08-16,2025-08-29,2024-08-23,2025-08-29,False,True,41,902,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十一回,2026-09-04T07:18:56+00:00
星之器 ～ Casket of Star,星の器　～ Casket of Star,星之器　～ Casket of Star,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,44,946,1,https://thwiki.cc/%E6%98%9F%E4%B9%8B%E5%99%A8_%EF%BD%9E_Casket_of_Star,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,1,1,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,1,2,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,2,4,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,2,6,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,4,10,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,5,15,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,12,27,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,10,37,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,3,40,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,2,42,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,3,45,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,5,50,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,5,55,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,17,第17届,end_to_end,2021-09-26,2021-10-03,2020-06-13,2021-10-03,False,True,5,60,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十七回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,5,65,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,19,第19届,end_to_end,2023-09-17,2023-09-30,2022-09-24,2023-09-30,False,True,2,67,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十九回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,20,第20届,end_to_end,2024-08-10,2024-08-23,2023-09-30,2024-08-23,False,True,1,68,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,21,第21届,end_to_end,2025-08-16,2025-08-29,2024-08-23,2025-08-29,False,True,2,70,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十一回,2026-09-04T07:18:56+00:00
星幽剑士,星幽剣士,星幽剑士,22,第22届,end_to_end,2026-08-22,2026-08-28,2025-08-29,2026-08-28,False,True,4,74,0,https://thwiki.cc/%E6%98%9F%E5%B9%BD%E5%89%91%E5%A3%AB,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第二十二回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,4,第4届,end_to_end,2005-12-18,2005-12-24,2004-10-23,2005-12-24,False,True,0,0,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第四回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,5,第5届,end_to_end,2008-02-10,2008-02-16,2005-12-24,2008-02-16,False,True,0,0,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第五回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,6,第6届,end_to_end,2009-01-18,2009-01-24,2008-02-16,2009-01-24,False,True,0,0,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第六回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,7,第7届,end_to_end,2010-02-07,2010-02-13,2009-01-24,2010-02-13,False,True,0,0,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第七回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,8,第8届,end_to_end,2011-02-13,2011-02-19,2010-02-13,2011-02-19,False,True,0,0,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第八回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,9,第9届,end_to_end,2012-02-19,2012-02-25,2011-02-19,2012-02-25,False,True,0,0,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第九回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,10,第10届,end_to_end,2014-02-23,2014-03-01,2012-02-25,2014-03-01,False,True,1,1,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,11,第11届,end_to_end,2015-05-24,2015-05-31,2014-03-01,2015-05-31,False,True,0,1,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十一回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,12,第12届,end_to_end,2016-01-10,2016-01-16,2015-05-31,2016-01-16,False,True,66,67,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十二回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,13,第13届,end_to_end,2017-01-15,2017-01-21,2016-01-16,2017-01-21,False,True,121,188,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十三回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,14,第14届,end_to_end,2018-01-14,2018-01-20,2017-01-21,2018-01-20,False,True,78,266,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十四回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,15,第15届,end_to_end,2019-01-27,2019-02-02,2018-01-20,2019-02-02,False,True,70,336,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十五回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,16,第16届,end_to_end,2020-06-07,2020-06-13,2019-02-02,2020-06-13,False,True,73,409,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十六回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,17,第17届,end_to_end,2021-09-26,2021-10-03,2020-06-13,2021-10-03,False,True,52,461,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十七回,2026-09-04T07:18:56+00:00
星条旗的小丑,星条旗のピエロ,星条旗的小丑,18,第18届,end_to_end,2022-09-17,2022-09-24,2021-10-03,2022-09-24,False,True,39,500,0,https://thwiki.cc/%E6%98%9F%E6%9D%A1%E6%97%97%E7%9A%84%E5%B0%8F%E4%B8%91,https://cd.thwiki.cc/,https://thwiki.cc/东方系列人气投票/第十八回,2026-09-04T07:18:56+00:00
