round,source_rank,source_record_id,raw_title_jp,raw_title_cn,canonical_track,merge_basis,mapped_character,matched_existing_repaired_mapping,mapped_by_character_theme_overlay
22,510.0,388,不滅のレッドソウル,不灭的赤魂,不灭的赤魂,official_jp_repaired_exact,,True,False
22,510.0,390,千の試練を超えて,克服万千之试炼,克服万千之试炼,official_jp_repaired_exact,,True,False
22,510.0,539,霊天 ~ Spiritual Heaven,灵天 ~ Spiritual Heaven,灵天 ~ Spiritual Heaven,official_jp_repaired_exact,,True,False
22,510.0,693,ディザストラスジェミニ,Disastrous Gemini,Disastrous Gemini,official_jp_repaired_exact,,True,False
22,510.0,695,天空アーミー,天空军团,天空军团,official_jp_repaired_exact,,True,False
22,516.0,89,紅夜,红夜,红夜,official_jp_repaired_exact,,True,False
22,516.0,236,春の氷精 - 静 -,春之冰精 - 静 -,春之冰精 - 静 -,official_jp_repaired_exact,,True,False
22,516.0,293,小槌の魔力,小槌的魔力,小槌的魔力,official_jp_repaired_exact,,True,False
22,516.0,573,二つの世界,两个世界,两个世界,official_jp_repaired_exact,,True,False
22,516.0,714,オルレアンの聖騎士,奥尔良的圣骑士,奥尔良的圣骑士,official_jp_repaired_exact,,True,False
22,521.0,144,放縦不羈,放纵不羁,放纵不羁,official_jp_repaired_exact,,True,False
22,521.0,379,マッシュルーム・ワルツ,Mushroom·Waltz,Mushroom·Waltz,official_jp_repaired_exact,,True,False
22,521.0,691,プリムローズシヴァ,Primrose Shiver,Primrose Shiver,official_jp_repaired_exact,,True,False
22,521.0,715,"My Maid, Sweet Maid",My Maid Sweet Maid,My Maid Sweet Maid,official_jp_repaired_exact,,True,False
22,525.0,506,Phantasmagoria,Phantasmagoria,Phantasmagoria,official_jp_repaired_exact,,True,False
22,526.0,81,遍参,遍参,遍参,official_jp_repaired_exact,,True,False
22,526.0,222,ニュースハウンド,Newshound,Newshound,official_jp_user_repaired_exact,射命丸文,True,False
22,526.0,478,遠野の森,远野之森,远野之森,official_jp_repaired_exact,,True,False
22,529.0,205,伝説の巨神,传说的巨神,传说的巨神,official_jp_repaired_exact,,True,False
22,529.0,484,Selection,Selection,Selection,official_jp_repaired_exact,,True,False
22,529.0,511,Break the Sabbath,Break the Sabbath,Break the Sabbath,official_jp_repaired_exact,,True,False
22,529.0,694,華の幻想 紅夢の宙,华之幻想 红梦之宙,华之幻想 红梦之宙,official_jp_repaired_exact,,True,False
22,533.0,200,妖怪寺,妖怪寺,妖怪寺,official_jp_repaired_exact,,True,False
22,533.0,331,対蹠地の鐘,对跖点之钟,对跖点之钟,official_jp_repaired_exact,,True,False
22,533.0,383,光輝く天球儀,光辉的天球仪,光辉的天球仪,official_jp_repaired_exact,,True,False
22,533.0,449,地下からの帰還,从地下的归还,从地下的归还,official_jp_repaired_exact,,True,False
22,533.0,689,秋霜玉 ~ Clockworks,秋霜玉 ~ Clockworks,秋霜玉 ~ Clockworks,official_jp_repaired_exact,,True,False
22,538.0,90,戦迅,战迅,战迅,official_jp_repaired_exact,,True,False
22,538.0,91,禍機,祸机,祸机,official_jp_repaired_exact,,True,False
22,538.0,329,七玉蒐集ショウダウン,七玉搜集大摊牌,七玉搜集大摊牌,official_jp_repaired_exact,,True,False
22,538.0,474,東方封魔録 ~ 幽幻乱舞,东方封魔录 ~ 幽幻乱舞,东方封魔录 ~ 幽幻乱舞,official_jp_repaired_exact,,True,False
22,538.0,505,スターボウドリーム,Starbow Dream,Starbow Dream,official_jp_repaired_exact,,True,False
22,538.0,509,Selene's light,Selene's light,Selene's light,official_jp_repaired_exact,,True,False
22,538.0,844,不変の日常,,不変の日常,official_jp_exact_title,,False,False
22,545.0,503,ゲームオーバー,Game Over,Game Over,official_jp_repaired_exact,,True,False
22,546.0,83,Intermezzo,间奏曲,间奏曲,official_jp_repaired_exact,,True,False
22,546.0,87,幽境,幽境,幽境,official_jp_repaired_exact,,True,False
22,546.0,88,珍客,稀客,稀客,official_jp_repaired_exact,,True,False
22,546.0,273,暁雲,晓云,晓云,official_jp_repaired_exact,,True,False
22,546.0,330,公正なる奪い合い,公正的争夺,公正的争夺,official_jp_repaired_exact,,True,False
22,546.0,384,沢の河童の技術力,泽之河童的技术力,泽之河童的技术力,official_jp_repaired_exact,,True,False
22,546.0,497,久遠の夢,久远之梦,久远之梦,official_jp_repaired_exact,,True,False
22,546.0,501,霊人の休日,灵人的休息日,灵人的休息日,official_jp_repaired_exact,,True,False
22,546.0,555,Mystic Dream,Mystic Dream,Mystic Dream,official_jp_repaired_exact,,True,False
22,546.0,692,幻想帝都,幻想帝都,幻想帝都,official_jp_repaired_exact,,True,False
22,556.0,85,森閑,森闲,森闲,official_jp_repaired_exact,,True,False
22,556.0,380,聖輦船空を往く,圣辇船飞向天空,圣辇船飞向天空,official_jp_repaired_exact,,True,False
22,556.0,389,落日に生える逆さ城,落日映照下的逆城,落日映照下的逆城,official_jp_repaired_exact,,True,False
22,556.0,527,Arcadian Dream,Arcadian Dream,Arcadian Dream,official_jp_repaired_exact,,True,False
22,556.0,789,Mysterious Shrine,Mysterious Shrine,Mysterious Shrine,official_jp_repaired_exact,,True,False
22,561.0,253,神社の新しい風,神社的新风,神社的新风,official_jp_repaired_exact,,True,False
22,561.0,415,開演間近,开演间近,开演间近,official_jp_repaired_exact,,True,False
22,561.0,525,Days,Days,Days,official_jp_repaired_exact,,True,False
22,561.0,553,Endless,Endless,Endless,official_jp_repaired_exact,,True,False
22,561.0,700,アンティークテラー,Antique Terror,Antique Terror,official_jp_repaired_exact,,True,False
22,561.0,717,乙女戦士 ~ Heart of Valkyrie,少女战士 ~ Heart of Valkyrie,少女战士 ~ Heart of Valkyrie,official_jp_repaired_exact,,True,False
22,567.0,269,人気のある場所,有人气的场所,有人气的场所,official_jp_repaired_exact,,True,False
22,567.0,274,官板黄昏新聞,官板黄昏新闻,官板黄昏新闻,official_jp_repaired_exact,,True,False
22,567.0,382,恒常不変の参廟祀,恒常不变的参庙祀,恒常不变的参庙祀,official_jp_repaired_exact,,True,False
22,567.0,471,死を賭して,以死相赌,以死相赌,official_jp_repaired_exact,,True,False
22,567.0,548,世界の果て ~ World's End,世界的尽头 ~ World's End,世界的尽头 ~ World's End,official_jp_repaired_exact,,True,False
22,567.0,574,神域のかくれんぼ暮らし,神域的捉迷藏生活,神域的捉迷藏生活,official_jp_repaired_exact,,True,False
22,567.0,701,夢機械 ~ Innocent Power,梦机械 ~ Innocent Power,梦机械 ~ Innocent Power,official_jp_repaired_exact,,True,False
22,574.0,79,魔所,魔所,魔所,official_jp_repaired_exact,,True,False
22,574.0,448,畜生達の休息,畜生们的休息,畜生们的休息,official_jp_repaired_exact,,True,False
22,574.0,528,幻想の住人,幻想的居民,幻想的居民,official_jp_repaired_exact,,True,False
22,574.0,845,愛おしき日常,,愛おしき日常,official_jp_exact_title,,False,False
22,578.0,82,裏心,内心,内心,official_jp_repaired_exact,,True,False
22,578.0,140,風光明媚,风光明媚,风光明媚,official_jp_repaired_exact,,True,False
22,578.0,271,丑三つ時の里,丑时三刻的村庄,丑时三刻的村庄,official_jp_repaired_exact,,True,False
22,578.0,319,ボールのある日常,有珠子的日常,有珠子的日常,official_jp_repaired_exact,,True,False
22,578.0,321,時代の風の訪れ,时代风潮的造访,时代风潮的造访,official_jp_repaired_exact,,True,False
22,578.0,323,可能性を信じて,相信可能性,相信可能性,official_jp_repaired_exact,,True,False
22,578.0,324,真実を知る者,知晓真相之人,知晓真相之人,official_jp_repaired_exact,,True,False
22,578.0,375,不自然な自然,不自然的自然,不自然的自然,official_jp_repaired_exact,,True,False
22,578.0,417,行雲流水,行云流水,行云流水,official_jp_repaired_exact,,True,False
22,578.0,498,東方の青い空,东方的蓝色天空,东方的蓝色天空,official_jp_repaired_exact,,True,False
22,578.0,532,Border Land,Border Land,Border Land,official_jp_repaired_exact,,True,False
22,578.0,557,魂の休らむ所,灵魂安息之所,灵魂安息之所,official_jp_repaired_exact,,True,False
22,590.0,143,以魚駆蠅,以鱼驱蝇,以鱼驱蝇,official_jp_repaired_exact,,True,False
22,590.0,386,深緑の狸森にて,在深绿的狸森里,在深绿的狸森里,official_jp_repaired_exact,,True,False
22,590.0,392,永遠に続く回廊,永远延续的回廊,永远延续的回廊,official_jp_repaired_exact,,True,False
22,590.0,552,神社,神社,神社,official_jp_repaired_exact,,True,False
22,590.0,554,久遠の楽園,永远的乐园,永远的乐园,official_jp_repaired_exact,,True,False
22,590.0,813,獣に知性はあるか,野兽有智慧吗,野兽有智慧吗,official_jp_repaired_exact,,True,False
22,596.0,277,使われなかった場所,没用上的场所,没用上的场所,official_jp_repaired_exact,,True,False
22,596.0,327,明かされる深秘,被揭晓的深秘,被揭晓的深秘,official_jp_repaired_exact,,True,False
22,596.0,410,合縁奇縁,合缘奇缘,合缘奇缘,official_jp_repaired_exact,,True,False
22,596.0,413,知略縦横,智略纵横,智略纵横,official_jp_repaired_exact,,True,False
22,596.0,529,Lotus Road,Lotus Road,Lotus Road,official_jp_repaired_exact,,True,False
22,596.0,531,Incomplete Plot,Incomplete Plot,Incomplete Plot,official_jp_repaired_exact,,True,False
22,596.0,728,Plastic Space,,Plastic Space,official_jp_exact_title,,False,False
22,603.0,381,法力の下の平等,法力之下的平等,法力之下的平等,official_jp_repaired_exact,,True,False
22,603.0,408,憑依投合,凭投依合,凭投依合,official_jp_repaired_exact,,True,False
22,603.0,481,陽落ちて,夕阳下落,夕阳下落,official_jp_repaired_exact,,True,False
22,603.0,709,稀翁玉 ~ Fairy Dance,稀翁玉 ~ Fairy Dance,稀翁玉 ~ Fairy Dance,official_jp_repaired_exact,,True,False
22,603.0,750,嵐の後の日曜日,风暴过后的星期日,风暴过后的星期日,official_jp_repaired_exact,,True,False
22,603.0,814,獣王園ストーリー前半会話曲(曲名不明),(曲名不明)兽王园故事前半对话曲,(曲名不明)兽王园故事前半对话曲,official_jp_repaired_exact,,True,False
22,609.0,270,人気のない場所,无人气的场所,无人气的场所,official_jp_repaired_exact,,True,False
22,609.0,272,本日の一面記事,本日的头版头条,本日的头版头条,official_jp_repaired_exact,,True,False
22,609.0,320,顕現した伝承の形,显现的传承形态,显现的传承形态,official_jp_repaired_exact,,True,False
22,609.0,326,各々の結末,各自的结局,各自的结局,official_jp_repaired_exact,,True,False
22,609.0,412,壮言大語,豪言壮语,豪言壮语,official_jp_repaired_exact,,True,False
22,609.0,482,封魔終演,封魔终演,封魔终演,official_jp_repaired_exact,,True,False
22,609.0,502,勝利デモ,胜利的示范,胜利的示范,official_jp_repaired_exact,,True,False
22,609.0,526,Peaceful,Peaceful,Peaceful,official_jp_repaired_exact,,True,False
22,609.0,708,タイトルドメイド,Titled Maid,Titled Maid,official_jp_repaired_exact,,True,False
22,618.0,411,異心同体,异心同体,异心同体,official_jp_repaired_exact,,True,False
22,618.0,414,意気揚々,意气洋洋,意气洋洋,official_jp_repaired_exact,,True,False
22,618.0,815,獣王園ストーリー後半会話曲(曲名不明),(曲名不明)兽王园故事后半对话曲,(曲名不明)兽王园故事后半对话曲,official_jp_repaired_exact,,True,False
22,621.0,276,演者選択,,演者選択,official_jp_exact_title,,False,False
22,621.0,322,価値がわからない,价值不明,价值不明,official_jp_repaired_exact,,True,False
22,621.0,812,獣王達の休息,兽王们的小憩,兽王们的小憩,official_jp_repaired_exact,,True,False
