round,rank,character_cn,vote_count,primary_count,primary_rate,weighted_score,vote_share,primary_share,male_count,male_rate,female_count,female_rate,source_path,source_sheet,region,character_cn_raw,character_key,candidate_count,top_percentile,rank_fraction
2,15,魂魄妖梦,598,170,0.2843,768,0.1012,0.033,,,,,TouhouVote_cn.xlsx,2,cn,魂魄妖梦,魂魄妖梦,152,90.7285,0.098684
2,16,古明地恋,588,119,0.2024,707,0.0995,0.0231,,,,,TouhouVote_cn.xlsx,2,cn,古明地恋,古明地恋,152,90.0662,0.105263
2,17,琪露诺,544,135,0.2482,679,0.0921,0.0262,,,,,TouhouVote_cn.xlsx,2,cn,琪露诺,琪露诺,152,89.404,0.111842
2,18,风见幽香,512,120,0.2344,632,0.0867,0.0233,,,,,TouhouVote_cn.xlsx,2,cn,风见幽香,风见幽香,152,88.7417,0.118421
2,19,蓬莱山辉夜,506,91,0.1798,597,0.0856,0.0177,,,,,TouhouVote_cn.xlsx,2,cn,蓬莱山辉夜,蓬莱山辉夜,152,88.0795,0.125
2,20,铃仙·优昙华院·因幡,406,87,0.2143,493,0.0687,0.0169,,,,,TouhouVote_cn.xlsx,2,cn,铃仙·优昙华院·因幡,铃仙优昙华院因幡,152,87.4172,0.131579
2,21,伊吹萃香,402,80,0.199,482,0.068,0.0155,,,,,TouhouVote_cn.xlsx,2,cn,伊吹萃香,伊吹萃香,152,86.755,0.138158
2,22,比那名居天子,386,86,0.2228,472,0.0653,0.0167,,,,,TouhouVote_cn.xlsx,2,cn,比那名居天子,比那名居天子,152,86.0927,0.144737
2,23,红美铃,350,85,0.2429,435,0.0592,0.0165,,,,,TouhouVote_cn.xlsx,2,cn,红美铃,红美铃,152,85.4305,0.151316
2,24,键山雏,294,79,0.2687,373,0.0498,0.0153,,,,,TouhouVote_cn.xlsx,2,cn,键山雏,键山雏,152,84.7682,0.157895
2,25,上白泽慧音,286,42,0.1469,328,0.0484,0.0082,,,,,TouhouVote_cn.xlsx,2,cn,上白泽慧音,上白泽慧音,152,84.106,0.164474
2,26,四季映姬·夜摩仙那度,276,60,0.2174,336,0.0467,0.0116,,,,,TouhouVote_cn.xlsx,2,cn,四季映姬·夜摩仙那度,四季映姬夜摩仙那度,152,83.4437,0.171053
2,27,圣白莲,256,43,0.168,299,0.0433,0.0083,,,,,TouhouVote_cn.xlsx,2,cn,圣白莲,圣白莲,152,82.7815,0.177632
2,28,洩矢诹访子,253,54,0.2134,307,0.0428,0.0105,,,,,TouhouVote_cn.xlsx,2,cn,洩矢诹访子,洩矢诹访子,152,82.1192,0.184211
2,29,丰聪耳神子,227,40,0.1762,267,0.0384,0.0078,,,,,TouhouVote_cn.xlsx,2,cn,丰聪耳神子,丰聪耳神子,152,81.457,0.190789
2,30,物部布都,199,34,0.1709,233,0.0337,0.0066,,,,,TouhouVote_cn.xlsx,2,cn,物部布都,物部布都,152,80.7947,0.197368
2,30,露米娅,199,27,0.1357,226,0.0337,0.0052,,,,,TouhouVote_cn.xlsx,2,cn,露米娅,露米娅,152,80.7947,0.197368
2,32,灵乌路空,195,60,0.3077,255,0.033,0.0116,,,,,TouhouVote_cn.xlsx,2,cn,灵乌路空,灵乌路空,152,79.4702,0.210526
2,33,八云蓝,193,37,0.1917,230,0.0327,0.0072,,,,,TouhouVote_cn.xlsx,2,cn,八云蓝,八云蓝,152,78.8079,0.217105
2,34,宇佐见莲子,191,26,0.1361,217,0.0323,0.005,,,,,TouhouVote_cn.xlsx,2,cn,宇佐见莲子,宇佐见莲子,152,78.1457,0.223684
2,35,八意永琳,185,36,0.1946,221,0.0313,0.007,,,,,TouhouVote_cn.xlsx,2,cn,八意永琳,八意永琳,152,77.4834,0.230263
2,36,水桥帕露西,165,28,0.1697,193,0.0279,0.0054,,,,,TouhouVote_cn.xlsx,2,cn,水桥帕露西,水桥帕露西,152,76.8212,0.236842
2,37,多多良小伞,143,31,0.2168,174,0.0242,0.006,,,,,TouhouVote_cn.xlsx,2,cn,多多良小伞,多多良小伞,152,76.1589,0.243421
2,38,封兽鵺,130,24,0.1846,154,0.022,0.0047,,,,,TouhouVote_cn.xlsx,2,cn,封兽鵺,封兽鵺,152,75.4967,0.25
2,38,堀川雷鼓,130,11,0.0846,141,0.022,0.0021,,,,,TouhouVote_cn.xlsx,2,cn,堀川雷鼓,堀川雷鼓,152,75.4967,0.25
2,40,稗田阿求,128,19,0.1484,147,0.0217,0.0037,,,,,TouhouVote_cn.xlsx,2,cn,稗田阿求,稗田阿求,152,74.1722,0.263158
2,41,犬走椛,127,24,0.189,151,0.0215,0.0047,,,,,TouhouVote_cn.xlsx,2,cn,犬走椛,犬走椛,152,73.5099,0.269737
2,42,霍青娥,120,16,0.1333,136,0.0203,0.0031,,,,,TouhouVote_cn.xlsx,2,cn,霍青娥,霍青娥,152,72.8477,0.276316
2,43,玛艾露贝莉·赫恩,117,10,0.0855,127,0.0198,0.0019,,,,,TouhouVote_cn.xlsx,2,cn,玛艾露贝莉·赫恩,玛艾露贝莉赫恩,152,72.1854,0.282895
2,44,茨木华扇,113,22,0.1947,135,0.0191,0.0043,,,,,TouhouVote_cn.xlsx,2,cn,茨木华扇,茨木华扇,152,71.5232,0.289474
2,45,少名针妙丸,112,4,0.0357,116,0.019,0.0008,,,,,TouhouVote_cn.xlsx,2,cn,少名针妙丸,少名针妙丸,152,70.8609,0.296053
2,46,河城荷取,111,15,0.1351,126,0.0188,0.0029,,,,,TouhouVote_cn.xlsx,2,cn,河城荷取,河城荷取,152,70.1987,0.302632
2,47,小野塚小町,107,21,0.1963,128,0.0181,0.0041,,,,,TouhouVote_cn.xlsx,2,cn,小野塚小町,小野塚小町,152,69.5364,0.309211
2,48,火焰猫燐,102,10,0.098,112,0.0173,0.0019,,,,,TouhouVote_cn.xlsx,2,cn,火焰猫燐,火焰猫燐,152,68.8742,0.315789
2,48,鬼人正邪,102,5,0.049,107,0.0173,0.001,,,,,TouhouVote_cn.xlsx,2,cn,鬼人正邪,鬼人正邪,152,68.8742,0.315789
2,50,二岩猯藏,97,13,0.134,110,0.0164,0.0025,,,,,TouhouVote_cn.xlsx,2,cn,二岩猯藏,二岩猯藏,152,67.5497,0.328947
2,51,橙,96,14,0.1458,110,0.0162,0.0027,,,,,TouhouVote_cn.xlsx,2,cn,橙,橙,152,66.8874,0.335526
2,52,八坂神奈子,93,16,0.172,109,0.0157,0.0031,,,,,TouhouVote_cn.xlsx,2,cn,八坂神奈子,八坂神奈子,152,66.2252,0.342105
2,53,冈崎梦美,92,10,0.1087,102,0.0156,0.0019,,,,,TouhouVote_cn.xlsx,2,cn,冈崎梦美,冈崎梦美,152,65.5629,0.348684
2,54,神绮,89,10,0.1124,99,0.0151,0.0019,,,,,TouhouVote_cn.xlsx,2,cn,神绮,神绮,152,64.9007,0.355263
2,55,因幡天为（因幡帝）,88,16,0.1818,104,0.0149,0.0031,,,,,TouhouVote_cn.xlsx,2,cn,因幡天为（因幡帝）,因幡天为因幡帝,152,64.2384,0.361842
2,56,永江衣玖,87,15,0.1724,102,0.0147,0.0029,,,,,TouhouVote_cn.xlsx,2,cn,永江衣玖,永江衣玖,152,63.5762,0.368421
2,57,森近霖之助,85,6,0.0706,91,0.0144,0.0012,,,,,TouhouVote_cn.xlsx,2,cn,森近霖之助,森近霖之助,152,62.9139,0.375
2,58,米斯蒂娅·萝蕾拉,78,10,0.1282,88,0.0132,0.0019,,,,,TouhouVote_cn.xlsx,2,cn,米斯蒂娅·萝蕾拉,米斯蒂娅萝蕾拉,152,62.2517,0.381579
2,59,赤蛮奇,75,5,0.0667,80,0.0127,0.001,,,,,TouhouVote_cn.xlsx,2,cn,赤蛮奇,赤蛮奇,152,61.5894,0.388158
2,60,大妖精,70,8,0.1143,78,0.0118,0.0016,,,,,TouhouVote_cn.xlsx,2,cn,大妖精,大妖精,152,60.9272,0.394737
2,61,星熊勇仪,69,10,0.1449,79,0.0117,0.0019,,,,,TouhouVote_cn.xlsx,2,cn,星熊勇仪,星熊勇仪,152,60.2649,0.401316
2,62,苏我屠自古,62,11,0.1774,73,0.0105,0.0021,,,,,TouhouVote_cn.xlsx,2,cn,苏我屠自古,苏我屠自古,152,59.6026,0.407895
2,62,魅魔,62,8,0.129,70,0.0105,0.0016,,,,,TouhouVote_cn.xlsx,2,cn,魅魔,魅魔,152,59.6026,0.407895
2,64,小恶魔,61,8,0.1311,69,0.0103,0.0016,,,,,TouhouVote_cn.xlsx,2,cn,小恶魔,小恶魔,152,58.2781,0.421053
2,65,村纱水蜜,60,4,0.0667,64,0.0102,0.0008,,,,,TouhouVote_cn.xlsx,2,cn,村纱水蜜,村纱水蜜,152,57.6159,0.427632
2,66,冴月麟,58,12,0.2069,70,0.0098,0.0023,,,,,TouhouVote_cn.xlsx,2,cn,冴月麟,冴月麟,152,56.9536,0.434211
2,67,梅蒂欣·梅兰可莉,56,11,0.1964,67,0.0095,0.0021,,,,,TouhouVote_cn.xlsx,2,cn,梅蒂欣·梅兰可莉,梅蒂欣梅兰可莉,152,56.2914,0.440789
2,68,今泉影狼,54,2,0.037,56,0.0091,0.0004,,,,,TouhouVote_cn.xlsx,2,cn,今泉影狼,今泉影狼,152,55.6291,0.447368
2,69,姬海棠果,51,5,0.098,56,0.0086,0.001,,,,,TouhouVote_cn.xlsx,2,cn,姬海棠果,姬海棠果,152,54.9669,0.453947
2,70,九十九弁弁,45,2,0.0444,47,0.0076,0.0004,,,,,TouhouVote_cn.xlsx,2,cn,九十九弁弁,九十九弁弁,152,54.3046,0.460526
2,71,爱丽丝的人偶（上海、蓬莱、大江户等）,41,1,0.0244,42,0.0069,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,人形（含上海人形、哥利亚人形）,爱丽丝的人偶上海蓬莱大江户等,152,53.6424,0.467105
2,72,毛玉,40,4,0.1,44,0.0068,0.0008,,,,,TouhouVote_cn.xlsx,2,cn,毛玉,毛玉,152,52.9801,0.473684
2,73,若鹭姬,39,4,0.1026,43,0.0066,0.0008,,,,,TouhouVote_cn.xlsx,2,cn,若鹭姬,若鹭姬,152,52.3179,0.480263
2,73,宫古芳香,39,1,0.0256,40,0.0066,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,宫古芳香,宫古芳香,152,52.3179,0.480263
2,75,秋静叶,37,3,0.0811,40,0.0063,0.0006,,,,,TouhouVote_cn.xlsx,2,cn,秋静叶,秋静叶,152,50.9934,0.493421
2,75,本居小铃,37,1,0.027,38,0.0063,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,本居小铃,本居小铃,152,50.9934,0.493421
2,77,莉格露·奈特巴格,34,5,0.1471,39,0.0058,0.001,,,,,TouhouVote_cn.xlsx,2,cn,莉格露·奈特巴格,莉格露奈特巴格,152,49.6689,0.506579
2,78,莉莉霍瓦特（莉莉白）,32,2,0.0625,34,0.0054,0.0004,,,,,TouhouVote_cn.xlsx,2,cn,莉莉霍瓦特（莉莉白）,莉莉霍瓦特莉莉白,152,49.0066,0.513158
2,79,寅丸星,31,5,0.1613,36,0.0052,0.001,,,,,TouhouVote_cn.xlsx,2,cn,寅丸星,寅丸星,152,48.3444,0.519737
2,79,秋穰子,31,4,0.129,35,0.0052,0.0008,,,,,TouhouVote_cn.xlsx,2,cn,秋穰子,秋穰子,152,48.3444,0.519737
2,81,斯塔萨菲雅,27,1,0.037,28,0.0046,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,斯塔萨菲雅,斯塔萨菲雅,152,47.0199,0.532895
2,82,露娜萨·普莉兹姆利巴,25,5,0.2,30,0.0042,0.001,,,,,TouhouVote_cn.xlsx,2,cn,露娜萨·普莉兹姆利巴,露娜萨普莉兹姆利巴,152,46.3576,0.539474
2,83,蕾蒂·霍瓦特洛克,22,2,0.0909,24,0.0037,0.0004,,,,,TouhouVote_cn.xlsx,2,cn,蕾蒂·霍瓦特洛克,蕾蒂霍瓦特洛克,152,45.6954,0.546053
2,84,娜兹玲,21,4,0.1905,25,0.0036,0.0008,,,,,TouhouVote_cn.xlsx,2,cn,娜兹玲,娜兹玲,152,45.0331,0.552632
2,85,桑尼米尔克,20,4,0.2,24,0.0034,0.0008,,,,,TouhouVote_cn.xlsx,2,cn,桑尼米尔克,桑尼米尔克,152,44.3709,0.559211
2,86,露娜切露德,19,4,0.2105,23,0.0032,0.0008,,,,,TouhouVote_cn.xlsx,2,cn,露娜切露德,露娜切露德,152,43.7086,0.565789
2,86,魂魄妖忌,19,1,0.0526,20,0.0032,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,魂魄妖忌,魂魄妖忌,152,43.7086,0.565789
2,88,黑谷山女,17,1,0.0588,18,0.0029,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,黑谷山女,黑谷山女,152,42.3841,0.578947
2,88,九十九八桥,17,1,0.0588,18,0.0029,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,九十九八桥,九十九八桥,152,42.3841,0.578947
2,90,绵月依姬,16,4,0.25,20,0.0027,0.0008,,,,,TouhouVote_cn.xlsx,2,cn,绵月依姬,绵月依姬,152,41.0596,0.592105
2,90,幻月,16,1,0.0625,17,0.0027,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,幻月,幻月,152,41.0596,0.592105
2,92,莉莉卡·普莉兹姆利巴,14,1,0.0714,15,0.0024,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,莉莉卡·普莉兹姆利巴,莉莉卡普莉兹姆利巴,152,39.7351,0.605263
2,93,琪斯美,13,3,0.2308,16,0.0022,0.0006,,,,,TouhouVote_cn.xlsx,2,cn,琪斯美,琪斯美,152,39.0728,0.611842
2,94,绵月丰姬,12,3,0.25,15,0.002,0.0006,,,,,TouhouVote_cn.xlsx,2,cn,绵月丰姬,绵月丰姬,152,38.4106,0.618421
2,94,爱莲,12,1,0.0833,13,0.002,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,爱莲,爱莲,152,38.4106,0.618421
2,94,北白河千百合,12,0,0,12,0.002,0,,,,,TouhouVote_cn.xlsx,2,cn,北白河千百合,北白河千百合,152,38.4106,0.618421
2,97,阴阳玉,11,1,0.0909,12,0.0019,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,阴阳玉,阴阳玉,152,36.4238,0.638158
2,97,梅露兰·普莉兹姆利巴,11,0,0,11,0.0019,0,,,,,TouhouVote_cn.xlsx,2,cn,梅露兰·普莉兹姆利巴,梅露兰普莉兹姆利巴,152,36.4238,0.638158
2,99,明罗,10,1,0.1,11,0.0017,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,明罗,明罗,152,35.0993,0.651316
2,99,萨丽爱尔,10,0,0,10,0.0017,0,,,,,TouhouVote_cn.xlsx,2,cn,萨丽爱尔,萨丽爱尔,152,35.0993,0.651316
2,99,胡桃,10,0,0,10,0.0017,0,,,,,TouhouVote_cn.xlsx,2,cn,胡桃,胡桃,152,35.0993,0.651316
2,102,云居一轮,9,1,0.1111,10,0.0015,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,云居一轮,云居一轮,152,33.1126,0.671053
2,102,幽谷响子,9,0,0,9,0.0015,0,,,,,TouhouVote_cn.xlsx,2,cn,幽谷响子,幽谷响子,152,33.1126,0.671053
2,104,卡娜·安娜贝拉尔,8,2,0.25,10,0.0014,0.0004,,,,,TouhouVote_cn.xlsx,2,cn,卡娜·安娜贝拉尔,卡娜安娜贝拉尔,152,31.7881,0.684211
2,105,艾丽,7,1,0.1429,8,0.0012,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,艾丽,艾丽,152,31.1258,0.690789
2,106,依莉斯,6,0,0,6,0.001,0,,,,,TouhouVote_cn.xlsx,2,cn,依莉斯,依莉斯,152,30.4636,0.697368
2,106,妖精（含持花妖精，僵尸妖精）,6,0,0,6,0.001,0,,,,,TouhouVote_cn.xlsx,2,cn,妖精（含持花妖精，僵尸妖精）,妖精含持花妖精僵尸妖精,152,30.4636,0.697368
2,106,求闻史纪中的受访人群2,6,0,0,6,0.001,0,,,,,TouhouVote_cn.xlsx,2,cn,求闻史纪中的受访人群2,求闻史纪中的受访人群2,152,30.4636,0.697368
2,109,龙神,5,2,0.4,7,0.0008,0.0004,,,,,TouhouVote_cn.xlsx,2,cn,龙神,龙神,152,28.4768,0.717105
2,109,无名的读书妖怪（朱鹭子）,5,1,0.2,6,0.0008,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,无名的读书妖怪（朱鹭子）,无名的读书妖怪朱鹭子,152,28.4768,0.717105
2,109,云山,5,0,0,5,0.0008,0,,,,,TouhouVote_cn.xlsx,2,cn,云山,云山,152,28.4768,0.717105
2,109,大鲶鱼,5,0,0,5,0.0008,0,,,,,TouhouVote_cn.xlsx,2,cn,大鲶鱼,大鲶鱼,152,28.4768,0.717105
2,109,舞,5,0,0,5,0.0008,0,,,,,TouhouVote_cn.xlsx,2,cn,舞,舞,152,28.4768,0.717105
2,114,玄爷,4,2,0.5,6,0.0007,0.0004,,,,,TouhouVote_cn.xlsx,2,cn,玄爷,玄爷,152,25.1656,0.75
2,114,蕾拉·普莉兹姆利巴,4,0,0,4,0.0007,0,,,,,TouhouVote_cn.xlsx,2,cn,蕾拉·普莉兹姆利巴,蕾拉普莉兹姆利巴,152,25.1656,0.75
2,114,里香,4,0,0,4,0.0007,0,,,,,TouhouVote_cn.xlsx,2,cn,里香,里香,152,25.1656,0.75
2,117,核热造神非想天则,3,1,0.3333,4,0.0005,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,非想天则,核热造神非想天则,152,23.1788,0.769737
2,117,梦子,3,1,0.3333,4,0.0005,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,梦子,梦子,152,23.1788,0.769737
2,117,铃仙二号,3,0,0,3,0.0005,0,,,,,TouhouVote_cn.xlsx,2,cn,Reisen,铃仙二号,152,23.1788,0.769737
2,117,幽灵,3,0,0,3,0.0005,0,,,,,TouhouVote_cn.xlsx,2,cn,幽灵,幽灵,152,23.1788,0.769737
2,121,木花咲耶姬,2,1,0.5,3,0.0003,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,木花咲耶姬,木花咲耶姬,152,20.5298,0.796053
2,121,UFO,2,1,0.5,3,0.0003,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,UFO,ufo,152,20.5298,0.796053
2,121,矜羯罗,2,0,0,2,0.0003,0,,,,,TouhouVote_cn.xlsx,2,cn,矜羯罗,矜羯罗,152,20.5298,0.796053
2,121,幽幻魔眼,2,0,0,2,0.0003,0,,,,,TouhouVote_cn.xlsx,2,cn,幽玄魔眼,幽幻魔眼,152,20.5298,0.796053
2,121,小兔姬,2,0,0,2,0.0003,0,,,,,TouhouVote_cn.xlsx,2,cn,小兔姬,小兔姬,152,20.5298,0.796053
2,121,朝仓理香子,2,0,0,2,0.0003,0,,,,,TouhouVote_cn.xlsx,2,cn,朝仓理香子,朝仓理香子,152,20.5298,0.796053
2,121,梦月,2,0,0,2,0.0003,0,,,,,TouhouVote_cn.xlsx,2,cn,梦月,梦月,152,20.5298,0.796053
2,121,雪,2,0,0,2,0.0003,0,,,,,TouhouVote_cn.xlsx,2,cn,雪,雪,152,20.5298,0.796053
2,121,月夜见,2,0,0,2,0.0003,0,,,,,TouhouVote_cn.xlsx,2,cn,月夜见,月夜见,152,20.5298,0.796053
2,130,久米 / 竿打,1,1,1,2,0.0002,0.0002,,,,,TouhouVote_cn.xlsx,2,cn,久米 / 竿打,久米竿打,152,14.5695,0.855263
2,130,命莲,1,0,0,1,0.0002,0,,,,,TouhouVote_cn.xlsx,2,cn,命莲,命莲,152,14.5695,0.855263
2,130,神玉,1,0,0,1,0.0002,0,,,,,TouhouVote_cn.xlsx,2,cn,神玉,神玉,152,14.5695,0.855263
2,130,菊理,1,0,0,1,0.0002,0,,,,,TouhouVote_cn.xlsx,2,cn,菊理,菊理,152,14.5695,0.855263
2,130,咪咪号,1,0,0,1,0.0002,0,,,,,TouhouVote_cn.xlsx,2,cn,咪咪号,咪咪号,152,14.5695,0.855263
2,130,留琴,1,0,0,1,0.0002,0,,,,,TouhouVote_cn.xlsx,2,cn,留琴,留琴,152,14.5695,0.855263
2,130,玛○奇,1,0,0,1,0.0002,0,,,,,TouhouVote_cn.xlsx,2,cn,玛○奇,玛奇,152,14.5695,0.855263
2,130,奥莲姬,1,0,0,1,0.0002,0,,,,,TouhouVote_cn.xlsx,2,cn,奥莲姬,奥莲姬,152,14.5695,0.855263
2,130,露易兹,1,0,0,1,0.0002,0,,,,,TouhouVote_cn.xlsx,2,cn,露易兹,露易兹,152,14.5695,0.855263
2,130,水鬼鬼神长,1,0,0,1,0.0002,0,,,,,TouhouVote_cn.xlsx,2,cn,水鬼鬼神长,水鬼鬼神长,152,14.5695,0.855263
2,130,邪龙,1,0,0,1,0.0002,0,,,,,TouhouVote_cn.xlsx,2,cn,邪龙,邪龙,152,14.5695,0.855263
2,141,Flower～战车,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,Flower～战车,flower战车,152,7.2848,0.927632
2,141,邪眼西格玛,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,邪眼西格玛,邪眼西格玛,152,7.2848,0.927632
2,141,萨拉,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,萨拉,萨拉,152,7.2848,0.927632
2,141,石长姬,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,石长姬,石长姬,152,7.2848,0.927632
2,141,天照大御神 / 石凝姥命 / 天宇受卖命 / 伊豆能卖,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,天照大御神 / 石凝姥命 / 天宇受卖命 / 伊豆能卖,天照大御神石凝姥命天宇受卖命伊豆能卖,152,7.2848,0.927632
2,141,岩笠,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,岩笠,岩笠,152,7.2848,0.927632
2,141,水江浦岛子（瑞江浦岛子）,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,瑞江浦岛子,水江浦岛子瑞江浦岛子,152,7.2848,0.927632
2,141,野槌,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,野槌,野槌,152,7.2848,0.927632
2,141,雷兽,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,雷兽,雷兽,152,7.2848,0.927632
2,141,运松翁,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,运松翁,运松翁,152,7.2848,0.927632
2,141,烟烟罗,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,烟烟罗,烟烟罗,152,7.2848,0.927632
2,141,卓柏卡布拉,0,0,0,0,0,0,,,,,TouhouVote_cn.xlsx,2,cn,卓柏卡布拉,卓柏卡布拉,152,7.2848,0.927632
3,1,博丽灵梦,1954,591,0.3025,2545,0.2715,0.0953,,,,,TouhouVote_cn.xlsx,3,cn,博丽灵梦,博丽灵梦,163,100.0,0.006135
3,2,雾雨魔理沙,1280,368,0.2875,1648,0.1778,0.0593,,,,,TouhouVote_cn.xlsx,3,cn,雾雨魔理沙,雾雨魔理沙,163,99.3827,0.01227
3,3,蕾米莉亚·斯卡蕾特,1242,328,0.2641,1570,0.1725,0.0529,,,,,TouhouVote_cn.xlsx,3,cn,蕾米莉亚·斯卡蕾特,蕾米莉亚斯卡蕾特,163,98.7654,0.018405
3,4,十六夜咲夜,1152,297,0.2578,1449,0.16,0.0479,,,,,TouhouVote_cn.xlsx,3,cn,十六夜咲夜,十六夜咲夜,163,98.1481,0.02454
3,5,西行寺幽幽子,1144,323,0.2823,1467,0.1589,0.0521,,,,,TouhouVote_cn.xlsx,3,cn,西行寺幽幽子,西行寺幽幽子,163,97.5309,0.030675
3,6,八云紫,1135,251,0.2211,1386,0.1577,0.0405,,,,,TouhouVote_cn.xlsx,3,cn,八云紫,八云紫,163,96.9136,0.03681
3,7,芙兰朵露·斯卡蕾特,1096,304,0.2774,1400,0.1523,0.049,,,,,TouhouVote_cn.xlsx,3,cn,芙兰朵露·斯卡蕾特,芙兰朵露斯卡蕾特,163,96.2963,0.042945
3,8,爱丽丝·玛格特洛依德,973,264,0.2713,1237,0.1352,0.0426,,,,,TouhouVote_cn.xlsx,3,cn,爱丽丝·玛格特洛依德,爱丽丝玛格特洛依德,163,95.679,0.04908
3,9,古明地恋,840,203,0.2417,1043,0.1167,0.0327,,,,,TouhouVote_cn.xlsx,3,cn,古明地恋,古明地恋,163,95.0617,0.055215
3,10,藤原妹红,836,231,0.2763,1067,0.1161,0.0372,,,,,TouhouVote_cn.xlsx,3,cn,藤原妹红,藤原妹红,163,94.4444,0.06135
3,11,帕秋莉·诺蕾姬,770,186,0.2416,956,0.107,0.03,,,,,TouhouVote_cn.xlsx,3,cn,帕秋莉·诺蕾姬,帕秋莉诺蕾姬,163,93.8272,0.067485
3,12,古明地觉,720,161,0.2236,881,0.1,0.026,,,,,TouhouVote_cn.xlsx,3,cn,古明地觉,古明地觉,163,93.2099,0.07362
3,13,东风谷早苗,714,165,0.2311,879,0.0992,0.0266,,,,,TouhouVote_cn.xlsx,3,cn,东风谷早苗,东风谷早苗,163,92.5926,0.079755
3,14,魂魄妖梦,711,188,0.2644,899,0.0988,0.0303,,,,,TouhouVote_cn.xlsx,3,cn,魂魄妖梦,魂魄妖梦,163,91.9753,0.08589
3,15,射命丸文,705,186,0.2638,891,0.0979,0.03,,,,,TouhouVote_cn.xlsx,3,cn,射命丸文,射命丸文,163,91.358,0.092025
3,16,蓬莱山辉夜,674,156,0.2315,830,0.0936,0.0251,,,,,TouhouVote_cn.xlsx,3,cn,蓬莱山辉夜,蓬莱山辉夜,163,90.7407,0.09816
3,17,秦心,628,61,0.0971,689,0.0872,0.0098,,,,,TouhouVote_cn.xlsx,3,cn,秦心,秦心,163,90.1235,0.104294
3,18,琪露诺,605,150,0.2479,755,0.0841,0.0242,,,,,TouhouVote_cn.xlsx,3,cn,琪露诺,琪露诺,163,89.5062,0.110429
3,19,风见幽香,584,140,0.2397,724,0.0811,0.0226,,,,,TouhouVote_cn.xlsx,3,cn,风见幽香,风见幽香,163,88.8889,0.116564
3,20,比那名居天子,461,94,0.2039,555,0.064,0.0152,,,,,TouhouVote_cn.xlsx,3,cn,比那名居天子,比那名居天子,163,88.2716,0.122699
3,21,铃仙·优昙华院·因幡,449,88,0.196,537,0.0624,0.0142,,,,,TouhouVote_cn.xlsx,3,cn,铃仙·优昙华院·因幡,铃仙优昙华院因幡,163,87.6543,0.128834
3,22,伊吹萃香,437,79,0.1808,516,0.0607,0.0127,,,,,TouhouVote_cn.xlsx,3,cn,伊吹萃香,伊吹萃香,163,87.037,0.134969
3,23,红美铃,388,90,0.232,478,0.0539,0.0145,,,,,TouhouVote_cn.xlsx,3,cn,红美铃,红美铃,163,86.4198,0.141104
3,24,鬼人正邪,337,51,0.1513,388,0.0468,0.0082,,,,,TouhouVote_cn.xlsx,3,cn,鬼人正邪,鬼人正邪,163,85.8025,0.147239
3,25,键山雏,322,88,0.2733,410,0.0447,0.0142,,,,,TouhouVote_cn.xlsx,3,cn,键山雏,键山雏,163,85.1852,0.153374
3,26,四季映姬·夜摩仙那度,302,58,0.1921,360,0.042,0.0094,,,,,TouhouVote_cn.xlsx,3,cn,四季映姬·夜摩仙那度,四季映姬夜摩仙那度,163,84.5679,0.159509
3,27,上白泽慧音,300,53,0.1767,353,0.0417,0.0085,,,,,TouhouVote_cn.xlsx,3,cn,上白泽慧音,上白泽慧音,163,83.9506,0.165644
3,28,宇佐见莲子,289,50,0.173,339,0.0402,0.0081,,,,,TouhouVote_cn.xlsx,3,cn,宇佐见莲子,宇佐见莲子,163,83.3333,0.171779
